depth	cry_list	cry_num	node	init_structure
#6	BT_Cry2Ad5,BT_Cry2Ag1,BT_Cry2Ab15,BT_Cry2Ab12,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ah3,BT_Cry2Ak1,BT_Cry2Al1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Aa3	12	295	278; 208
#6	NOV_Cry1Ie2_23.3_ATF15267.1,BT_Cry31Ad1,BT_Cry31Aa6,BT_Cry31Ac1,BT_Cry31Ab1,BT_Cry70Ba1,BT_Cry70Bb1,BT_Cry70Aa1,NOV_Cry70Aa1_77.7_WP_098222608.1,NOV_Cry70Bb1_67.1_OUB77817.1,NOV_Cry1Ia24_22.2_CAP40039.1,BT_Cry63Aa1,BT_Cry5Ab1,BT_Cry5Ea2	14	296	284; 231
#6	BT_Cry26Aa1,BT_Cry7Ka1,BT_Cry7Kb1,BT_Cry7Ha1,BT_Cry7Ab1,BT_Cry7Aa1,BT_Cry7Ab5,BT_Cry7Ac1,BT_Cry3Aa10,NOV_Cry3Aa12_81.9_AEZ53144.1,BT_Cry3Ca1,BT_Cry3Bb1,BT_Cry3Ba1	13	297	BT_Cry26Aa1; 272
#6	NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_47.3_OTY57628.1,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry21Ca2_37.1_AOM14729.1,BT_Cry58Aa1	7	298	285; BT_Cry58Aa1
#6	BT_Cry32Sa1,BT_Cry41Ba1,BT_Cry41Ba2,NOV_Cry41Ca1_50.4_AZJ24166.1,NOV_Cry32Ma1_57.7_AXY11484.1,NOV_Cry41Ca1_39.9_WP_001075423.1,NOV_Cry41Ba2_43.6_BAD35163.1,NOV_Cry41Ba2_47.9_BAD35157.1,NOV_Cry32Ua1_65.2_AQM56939.1	9	299	BT_Cry32Sa1; 279
#6	BT_Cry39Aa1,NOV_Cry19Ba1_74.0_AGV55021.1,BT_Cry19Ba1,BT_Cry19Ca1,BT_Cry52Ba1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry52Ca1_62.9_AZJ24464.1,BT_Cry19Aa1	9	300	BT_Cry39Aa1; 270
#6	BT_Cry30Aa1,BT_Cry30Db1,BT_Cry30Da1,BT_Cry30Ea1,NOV_Cry30Ca1_66.6_BAD00052.1,BT_Cry30Ca1,NOV_Cry30Ga2_64.5_ARJ25665.1,BT_Cry30Ga1,BT_Cry30Fa1	9	301	BT_Cry30Aa1; 280
#6	NOV_Cry71Aa1_65.9_PEU78325.1,BT_Cry71Aa1,BT_Cry43Ca1,BT_Cry43Cc1,BT_Cry43Cb1,BT_Cry43Aa1,BT_Cry43Ba1,NOV_Cry43Cb1_43.9_PEA91147.1	8	302	271; NOV_Cry43Cb1_43.9_PEA91147.1
#7	NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ad5,BT_Cry2Ag1,BT_Cry2Ab15,BT_Cry2Ab12,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ah3,BT_Cry2Ak1,BT_Cry2Al1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Aa3	14	303	76; 295
#7	BT_Cry32La1,BT_Cry32Ba1,NOV_Cry32Wa1_39.0_PEE63029.1,BT_Cry32Wa1,BT_Cry32Mb1,BT_Cry32Ma1,BT_Cry73Aa1,NOV_Cry73Aa1_88.4_AQM56942.1,BT_Cry32Cb1,BT_Cry32Ca1,BT_Cry62Aa1,BT_Cry32Pa1	12	304	43; 286
#7	NOV_Cry32Ea2_41.9_AQM56938.1,BT_Cry32Na1,BT_Cry32Ra1,BT_Cry32Ea1,BT_Cry32Ea2,BT_Cry32Oa1,BT_Cry32Hb1,BT_Cry32Ha1,NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Ia1,BT_Cry32Ka1,BT_Cry32Ja1,BT_Cry32Qa1,BT_Cry32Fa1,BT_Cry32Ga1	15	305	287; 51
#7	BT_Cry53Ab1,BT_Cry53Aa1,NOV_Cry71Aa1_65.9_PEU78325.1,BT_Cry71Aa1,BT_Cry43Ca1,BT_Cry43Cc1,BT_Cry43Cb1,BT_Cry43Aa1,BT_Cry43Ba1,NOV_Cry43Cb1_43.9_PEA91147.1	10	306	57; 302
#7	BT_Cry1Ja1,BT_Cry1Jb1,BT_Cry1Jd1,NOV_Cry1Jc1_99.1_AAS93799.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab12,NOV_Cry1Ac23_90.7_CAQ03747.1,BT_Cry1Ah2,BT_Cry1Ac39,BT_Cry1A-like,BT_Cry1Ag1,BT_Cry1Ai1,BT_Cry1Aa10,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1	17	307	124; 290
#7	BT_Cry1Ba1,BT_Cry1Bg1,BT_Cry1Bi1,BT_Cry1Bf1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ig1,BT_Cry1Ia11,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Bj1,BT_Cry1Be1,BT_Cry1Bb1,BT_Cry1Bd1,BT_Cry1Bh1	16	308	204; 291
#7	NOV_Cry53Ab1_40.9_APA45008.1,NOV_Cry53Aa1_40.7_WP_103591149.1,NOV_Cry53Ab1_40.0_CAH33955.1,BT_Cry40Ba1,BT_Cry72Aa1,NOV_Cry40Da1_77.3_ARJ25823.1,NOV_Cry40Da1_81.5_AIN76756.1,BT_Cry40Da1,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry40Ca1,NOV_Cry40Aa1_67.9_CQ868314.1,BT_Cry40Aa1,NOV_Cry40Da1_66.9_PEU78339.1,BT_Cry59Aa1,BT_Cry59Ba1,NOV_Cry25Aa1_97.8_OUB78400.1,BT_Cry24Da1,BT_Cry24Ca1,NOV_Cry24Aa1_60.8_BAD32657.1,NOV_Cry24Aa1_98.3_WP_086403584.1,BT_Cry20Ba2,NOV_Cry20Ba2_80.0_AGV55017.1,BT_Cry20Aa1,BT_Cry9Ga1,BT_Cry9Aa1,NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry68Aa1,NOV_Cry68Aa1_80.1_PEU91245.1,NOV_Cry68Aa1_74.8_WP_103592020.1,NOV_Cry68Aa1_46.2_ARJ25655.1	31	309	293; 294
#7	NOV_Cry5Ba1_48.7_TEA80813.1,BT_Cry21Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Fa1,BT_Cry21Da1,BT_Cry21Ha1,BT_Cry5Ca1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_47.3_OTY57628.1,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry21Ca2_37.1_AOM14729.1,BT_Cry58Aa1	15	310	244; 298
#7	BT_Cry17Aa1,BT_Cry16Aa1,NOV_Cry19Aa1_29.2_PEA88281.1,NOV_Cry29Aa1_96.4_OUC03129.1,BT_Cry29Aa1,NOV_Cry56Aa4_79.3_WP_103592286.1,BT_Cry56Aa1,NOV_Cry56Aa4_77.6_ARJ25668.1,NOV_Cry56Aa4_56.4_PEU80288.1,NOV_Cry56Aa2_56.0_AGV55019.1,BT_Cry27Aa1,NOV_Cry27Aa1_80.8_AGV55018.1	12	311	178; 288
#7	BT_Cry30Aa1,BT_Cry30Db1,BT_Cry30Da1,BT_Cry30Ea1,NOV_Cry30Ca1_66.6_BAD00052.1,BT_Cry30Ca1,NOV_Cry30Ga2_64.5_ARJ25665.1,BT_Cry30Ga1,BT_Cry30Fa1,NOV_Cry7Gb1_28.6_WP_103574454.1,NOV_Cry4Cb3_34.4_PEA86378.1	11	312	301; 116
#7	BT_Cry8Ra1,BT_Cry9Fa1,BT_Cry9Ee1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Ca1,BT_Cry9Eb1,BT_Cry9Ea10,BT_Cry9Ba1,BT_Cry9Bb1,BT_Cry9Dc1,BT_Cry9Db1,BT_Cry9Da1	13	313	BT_Cry8Ra1; 289
#7	BT_Cry4Aa1,BT_Cry39Aa1,NOV_Cry19Ba1_74.0_AGV55021.1,BT_Cry19Ba1,BT_Cry19Ca1,BT_Cry52Ba1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry52Ca1_62.9_AZJ24464.1,BT_Cry19Aa1	10	314	BT_Cry4Aa1; 300
#7	NOV_Cry65Aa2_55.6_PDY37670.1,BT_Cry32Sa1,BT_Cry41Ba1,BT_Cry41Ba2,NOV_Cry41Ca1_50.4_AZJ24166.1,NOV_Cry32Ma1_57.7_AXY11484.1,NOV_Cry41Ca1_39.9_WP_001075423.1,NOV_Cry41Ba2_43.6_BAD35163.1,NOV_Cry41Ba2_47.9_BAD35157.1,NOV_Cry32Ua1_65.2_AQM56939.1	10	315	NOV_Cry65Aa2_55.6_PDY37670.1; 299
#8	BT_Cry1Fa1,BT_Cry1Fb1,BT_Cry1Ja1,BT_Cry1Jb1,BT_Cry1Jd1,NOV_Cry1Jc1_99.1_AAS93799.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab12,NOV_Cry1Ac23_90.7_CAQ03747.1,BT_Cry1Ah2,BT_Cry1Ac39,BT_Cry1A-like,BT_Cry1Ag1,BT_Cry1Ai1,BT_Cry1Aa10,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1	19	316	13; 307
#8	BT_Cry1Ba1,BT_Cry1Bg1,BT_Cry1Bi1,BT_Cry1Bf1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ig1,BT_Cry1Ia11,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Bj1,BT_Cry1Be1,BT_Cry1Bb1,BT_Cry1Bd1,BT_Cry1Bh1,BT_Cry1Ka2,BT_Cry1Ma1	18	317	308; 18
#8	BT_Cry8Da1,BT_Cry8Db1,BT_Cry8Ta1,BT_Cry8Ad1,BT_Cry8Aa1,BT_Cry8Ab1,NOV_Cry8Ab1_80.0_AMR06151.1,NOV_Cry8Ab1_80.3_AFP44678.1,BT_Cry8Ac1,BT_Cry8Ra1,BT_Cry9Fa1,BT_Cry9Ee1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Ca1,BT_Cry9Eb1,BT_Cry9Ea10,BT_Cry9Ba1,BT_Cry9Bb1,BT_Cry9Dc1,BT_Cry9Db1,BT_Cry9Da1	22	318	264; 313
#8	BT_Cry69Aa1,BT_Cry69Ab1,NOV_Cry69Aa2_62.7_WP_103591151.1,NOV_Cry69Ab1_58.0_PEU83535.1,NOV_Cry69Ab1_59.2_WP_103591619.1,NOV_Cry43Cb1_38.6_AGV55020.1,NOV_Cry53Ab1_39.4_AFM37573.1,NOV_Cry53Ab1_40.9_APA45008.1,NOV_Cry53Aa1_40.7_WP_103591149.1,NOV_Cry53Ab1_40.0_CAH33955.1,BT_Cry40Ba1,BT_Cry72Aa1,NOV_Cry40Da1_77.3_ARJ25823.1,NOV_Cry40Da1_81.5_AIN76756.1,BT_Cry40Da1,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry40Ca1,NOV_Cry40Aa1_67.9_CQ868314.1,BT_Cry40Aa1,NOV_Cry40Da1_66.9_PEU78339.1,BT_Cry59Aa1,BT_Cry59Ba1,NOV_Cry25Aa1_97.8_OUB78400.1,BT_Cry24Da1,BT_Cry24Ca1,NOV_Cry24Aa1_60.8_BAD32657.1,NOV_Cry24Aa1_98.3_WP_086403584.1,BT_Cry20Ba2,NOV_Cry20Ba2_80.0_AGV55017.1,BT_Cry20Aa1,BT_Cry9Ga1,BT_Cry9Aa1,NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry68Aa1,NOV_Cry68Aa1_80.1_PEU91245.1,NOV_Cry68Aa1_74.8_WP_103592020.1,NOV_Cry68Aa1_46.2_ARJ25655.1	38	319	240; 309
#8	BT_Cry11Bb1,BT_Cry11Ba1,NOV_Cry11Aa1_95.8_ABW89741.1,NOV_Cry11Aa1_99.2_AXJ97555.1,BT_Cry32La1,BT_Cry32Ba1,NOV_Cry32Wa1_39.0_PEE63029.1,BT_Cry32Wa1,BT_Cry32Mb1,BT_Cry32Ma1,BT_Cry73Aa1,NOV_Cry73Aa1_88.4_AQM56942.1,BT_Cry32Cb1,BT_Cry32Ca1,BT_Cry62Aa1,BT_Cry32Pa1	16	320	132; 304
#8	BT_Cry48Ab1,BT_Cry48Aa1,NOV_Cry8Ma2_96.0_WP_103622989.1,NOV_Cry8Ma3_96.0_ATY50149.1,BT_Cry8La1,NOV_Cry2Ba1_29.9_AEX63666.1,NOV_Cry4Ca2_51.6_AZJ24420.1,BT_Cry4Aa1,BT_Cry39Aa1,NOV_Cry19Ba1_74.0_AGV55021.1,BT_Cry19Ba1,BT_Cry19Ca1,BT_Cry52Ba1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry52Ca1_62.9_AZJ24464.1,BT_Cry19Aa1	17	321	248; 314
#8	BT_Cry30Aa1,BT_Cry30Db1,BT_Cry30Da1,BT_Cry30Ea1,NOV_Cry30Ca1_66.6_BAD00052.1,BT_Cry30Ca1,NOV_Cry30Ga2_64.5_ARJ25665.1,BT_Cry30Ga1,BT_Cry30Fa1,NOV_Cry7Gb1_28.6_WP_103574454.1,NOV_Cry4Cb3_34.4_PEA86378.1,BT_Cry28Aa2,NOV_Cry48Aa1_36.9_CAH33950.1,NOV_Cry48Aa1_36.6_CAH33948.1,BT_Cry4Ca1,NOV_Cry4Ca2_48.4_AZJ24771.1	16	322	312; 257
#8	BT_Cry2Af1,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ad5,BT_Cry2Ag1,BT_Cry2Ab15,BT_Cry2Ab12,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ah3,BT_Cry2Ak1,BT_Cry2Al1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Aa3	15	323	BT_Cry2Af1; 303
#8	BT_Cry65Aa2,NOV_Cry65Aa2_55.6_PDY37670.1,BT_Cry32Sa1,BT_Cry41Ba1,BT_Cry41Ba2,NOV_Cry41Ca1_50.4_AZJ24166.1,NOV_Cry32Ma1_57.7_AXY11484.1,NOV_Cry41Ca1_39.9_WP_001075423.1,NOV_Cry41Ba2_43.6_BAD35163.1,NOV_Cry41Ba2_47.9_BAD35157.1,NOV_Cry32Ua1_65.2_AQM56939.1	11	324	BT_Cry65Aa2; 315
#8	NOV_Cry5Ba1_27.2_AZR80678.1,NOV_Cry5Ba1_48.7_TEA80813.1,BT_Cry21Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Fa1,BT_Cry21Da1,BT_Cry21Ha1,BT_Cry5Ca1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_47.3_OTY57628.1,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry21Ca2_37.1_AOM14729.1,BT_Cry58Aa1	16	325	NOV_Cry5Ba1_27.2_AZR80678.1; 310
#8	NOV_Cry4Ba1_31.6_AUM94650.1,BT_Cry17Aa1,BT_Cry16Aa1,NOV_Cry19Aa1_29.2_PEA88281.1,NOV_Cry29Aa1_96.4_OUC03129.1,BT_Cry29Aa1,NOV_Cry56Aa4_79.3_WP_103592286.1,BT_Cry56Aa1,NOV_Cry56Aa4_77.6_ARJ25668.1,NOV_Cry56Aa4_56.4_PEU80288.1,NOV_Cry56Aa2_56.0_AGV55019.1,BT_Cry27Aa1,NOV_Cry27Aa1_80.8_AGV55018.1	13	326	NOV_Cry4Ba1_31.6_AUM94650.1; 311
#8	NOV_Cry32Ea2_41.9_AQM56938.1,BT_Cry32Na1,BT_Cry32Ra1,BT_Cry32Ea1,BT_Cry32Ea2,BT_Cry32Oa1,BT_Cry32Hb1,BT_Cry32Ha1,NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Ia1,BT_Cry32Ka1,BT_Cry32Ja1,BT_Cry32Qa1,BT_Cry32Fa1,BT_Cry32Ga1,NOV_Cry32Ea2_45.2_WP_087949412.1	16	327	305; NOV_Cry32Ea2_45.2_WP_087949412.1
#9	BT_Cry8Da1,BT_Cry8Db1,BT_Cry8Ta1,BT_Cry8Ad1,BT_Cry8Aa1,BT_Cry8Ab1,NOV_Cry8Ab1_80.0_AMR06151.1,NOV_Cry8Ab1_80.3_AFP44678.1,BT_Cry8Ac1,BT_Cry8Ra1,BT_Cry9Fa1,BT_Cry9Ee1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Ca1,BT_Cry9Eb1,BT_Cry9Ea10,BT_Cry9Ba1,BT_Cry9Bb1,BT_Cry9Dc1,BT_Cry9Db1,BT_Cry9Da1,NOV_Cry8Da1_43.7_ANC11094.1,NOV_Cry8Aa1_47.1_EEM92570.1	24	328	318; 98
#9	BT_Cry1Fa1,BT_Cry1Fb1,BT_Cry1Ja1,BT_Cry1Jb1,BT_Cry1Jd1,NOV_Cry1Jc1_99.1_AAS93799.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab12,NOV_Cry1Ac23_90.7_CAQ03747.1,BT_Cry1Ah2,BT_Cry1Ac39,BT_Cry1A-like,BT_Cry1Ag1,BT_Cry1Ai1,BT_Cry1Aa10,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1Eb1,BT_Cry1Gb1,BT_Cry1Ga2,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1La1,BT_Cry1Ha1,BT_Cry1Hb1,NOV_Cry1Ha1_85.7_AIW52616.1	29	329	316; 273
#9	BT_Cry1Ba1,BT_Cry1Bg1,BT_Cry1Bi1,BT_Cry1Bf1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ig1,BT_Cry1Ia11,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Bj1,BT_Cry1Be1,BT_Cry1Bb1,BT_Cry1Bd1,BT_Cry1Bh1,BT_Cry1Ka2,BT_Cry1Ma1,BT_Cry47Aa1,NOV_Cry8Ba1_88.6_AEP25412.1,BT_Cry8Pa1,BT_Cry8Ba1,BT_Cry8Bc1,BT_Cry8Ja1,BT_Cry8Ea2,BT_Cry8Hb1,NOV_Cry8Ha1_89.8_ATY50148.1,NOV_Cry8Ha1_89.4_ABB29866.1,BT_Cry8Ha1,NOV_Cry8Ja1_60.3_PEE68563.1	30	330	317; 292
#9	NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry14Ab1_42.4_PGW46196.1,NOV_Cry14Aa1_41.1_PGW46198.1,NOV_Cry13Aa1_50.1_ANS46780.1,BT_Cry14Aa1,BT_Cry14Ab1,NOV_Cry14Ab1_85.6_AXE15628.1,BT_Cry13Aa1,BT_Cry21Ba1,BT_Cry21Aa1,NOV_Cry5Ba1_27.2_AZR80678.1,NOV_Cry5Ba1_48.7_TEA80813.1,BT_Cry21Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Fa1,BT_Cry21Da1,BT_Cry21Ha1,BT_Cry5Ca1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_47.3_OTY57628.1,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry21Ca2_37.1_AOM14729.1,BT_Cry58Aa1	26	331	267; 325
#9	NOV_Cry32Ea2_41.9_AQM56938.1,BT_Cry32Na1,BT_Cry32Ra1,BT_Cry32Ea1,BT_Cry32Ea2,BT_Cry32Oa1,BT_Cry32Hb1,BT_Cry32Ha1,NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Ia1,BT_Cry32Ka1,BT_Cry32Ja1,BT_Cry32Qa1,BT_Cry32Fa1,BT_Cry32Ga1,NOV_Cry32Ea2_45.2_WP_087949412.1,NOV_Cry32Ta1_48.0_AQX37180.1,BT_Cry32Va1,NOV_Cry32Va1_61.0_WP_134996253.1,BT_Cry32Ta1,BT_Cry32Aa1	21	332	327; 252
#9	NOV_Cry4Ba1_31.6_AUM94650.1,BT_Cry17Aa1,BT_Cry16Aa1,NOV_Cry19Aa1_29.2_PEA88281.1,NOV_Cry29Aa1_96.4_OUC03129.1,BT_Cry29Aa1,NOV_Cry56Aa4_79.3_WP_103592286.1,BT_Cry56Aa1,NOV_Cry56Aa4_77.6_ARJ25668.1,NOV_Cry56Aa4_56.4_PEU80288.1,NOV_Cry56Aa2_56.0_AGV55019.1,BT_Cry27Aa1,NOV_Cry27Aa1_80.8_AGV55018.1,BT_Cry48Ab1,BT_Cry48Aa1,NOV_Cry8Ma2_96.0_WP_103622989.1,NOV_Cry8Ma3_96.0_ATY50149.1,BT_Cry8La1,NOV_Cry2Ba1_29.9_AEX63666.1,NOV_Cry4Ca2_51.6_AZJ24420.1,BT_Cry4Aa1,BT_Cry39Aa1,NOV_Cry19Ba1_74.0_AGV55021.1,BT_Cry19Ba1,BT_Cry19Ca1,BT_Cry52Ba1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry52Ca1_62.9_AZJ24464.1,BT_Cry19Aa1	30	333	326; 321
#9	BT_Cry2Ba2,BT_Cry2Af1,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ad5,BT_Cry2Ag1,BT_Cry2Ab15,BT_Cry2Ab12,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ah3,BT_Cry2Ak1,BT_Cry2Al1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Aa3	16	334	BT_Cry2Ba2; 323
#9	BT_Cry65Aa2,NOV_Cry65Aa2_55.6_PDY37670.1,BT_Cry32Sa1,BT_Cry41Ba1,BT_Cry41Ba2,NOV_Cry41Ca1_50.4_AZJ24166.1,NOV_Cry32Ma1_57.7_AXY11484.1,NOV_Cry41Ca1_39.9_WP_001075423.1,NOV_Cry41Ba2_43.6_BAD35163.1,NOV_Cry41Ba2_47.9_BAD35157.1,NOV_Cry32Ua1_65.2_AQM56939.1,BT_Cry21Ga1	12	335	324; BT_Cry21Ga1
#10	BT_Cry1Nb1,BT_Cry1Na1,BT_Cry1Ca11,BT_Cry1Cb1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Fa1,BT_Cry1Fb1,BT_Cry1Ja1,BT_Cry1Jb1,BT_Cry1Jd1,NOV_Cry1Jc1_99.1_AAS93799.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab12,NOV_Cry1Ac23_90.7_CAQ03747.1,BT_Cry1Ah2,BT_Cry1Ac39,BT_Cry1A-like,BT_Cry1Ag1,BT_Cry1Ai1,BT_Cry1Aa10,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1Eb1,BT_Cry1Gb1,BT_Cry1Ga2,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1La1,BT_Cry1Ha1,BT_Cry1Hb1,NOV_Cry1Ha1_85.7_AIW52616.1	37	336	238; 329
#10	BT_Cry2Ba2,BT_Cry2Af1,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ad5,BT_Cry2Ag1,BT_Cry2Ab15,BT_Cry2Ab12,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ah3,BT_Cry2Ak1,BT_Cry2Al1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Aa3,BT_Cry18Aa1,BT_Cry18Ca1,BT_Cry18Ba1	19	337	334; 159
#10	NOV_Cry32Ea2_41.9_AQM56938.1,BT_Cry32Na1,BT_Cry32Ra1,BT_Cry32Ea1,BT_Cry32Ea2,BT_Cry32Oa1,BT_Cry32Hb1,BT_Cry32Ha1,NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Ia1,BT_Cry32Ka1,BT_Cry32Ja1,BT_Cry32Qa1,BT_Cry32Fa1,BT_Cry32Ga1,NOV_Cry32Ea2_45.2_WP_087949412.1,NOV_Cry32Ta1_48.0_AQX37180.1,BT_Cry32Va1,NOV_Cry32Va1_61.0_WP_134996253.1,BT_Cry32Ta1,BT_Cry32Aa1,BT_Cry32Da1,BT_Cry32Ua1,NOV_Cry41Ba2_42.3_BAD35166.1	24	338	332; 177
#10	NOV_Cry4Ba1_31.6_AUM94650.1,BT_Cry17Aa1,BT_Cry16Aa1,NOV_Cry19Aa1_29.2_PEA88281.1,NOV_Cry29Aa1_96.4_OUC03129.1,BT_Cry29Aa1,NOV_Cry56Aa4_79.3_WP_103592286.1,BT_Cry56Aa1,NOV_Cry56Aa4_77.6_ARJ25668.1,NOV_Cry56Aa4_56.4_PEU80288.1,NOV_Cry56Aa2_56.0_AGV55019.1,BT_Cry27Aa1,NOV_Cry27Aa1_80.8_AGV55018.1,BT_Cry48Ab1,BT_Cry48Aa1,NOV_Cry8Ma2_96.0_WP_103622989.1,NOV_Cry8Ma3_96.0_ATY50149.1,BT_Cry8La1,NOV_Cry2Ba1_29.9_AEX63666.1,NOV_Cry4Ca2_51.6_AZJ24420.1,BT_Cry4Aa1,BT_Cry39Aa1,NOV_Cry19Ba1_74.0_AGV55021.1,BT_Cry19Ba1,BT_Cry19Ca1,BT_Cry52Ba1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry52Ca1_62.9_AZJ24464.1,BT_Cry19Aa1,BT_Cry30Aa1,BT_Cry30Db1,BT_Cry30Da1,BT_Cry30Ea1,NOV_Cry30Ca1_66.6_BAD00052.1,BT_Cry30Ca1,NOV_Cry30Ga2_64.5_ARJ25665.1,BT_Cry30Ga1,BT_Cry30Fa1,NOV_Cry7Gb1_28.6_WP_103574454.1,NOV_Cry4Cb3_34.4_PEA86378.1,BT_Cry28Aa2,NOV_Cry48Aa1_36.9_CAH33950.1,NOV_Cry48Aa1_36.6_CAH33948.1,BT_Cry4Ca1,NOV_Cry4Ca2_48.4_AZJ24771.1	46	339	333; 322
