depth	cry_list	cry_num	node	init_structure
#6	NOV_Cry21Ba1_28.9_PEZ39117.1,BT_Cry12Aa1,BT_Cry21Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,NOV_Cry5Ba1_48.7_TEA80813.1,BT_Cry5Da1,BT_Cry5Ea2,BT_Cry21Aa1,BT_Cry21Ba1,NOV_Cry21Aa2_44.6_AZR80772.1,BT_Cry13Aa1,NOV_Cry13Aa1_50.1_ANS46780.1,BT_Cry5Ba1,BT_Cry5Ab1,BT_Cry21Ga1,NOV_Cry1Ie2_23.3_ATF15267.1,BT_Cry14Aa1,BT_Cry14Ab1,NOV_Cry14Ab1_85.6_AXE15628.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry14Aa1_41.1_PGW46198.1,NOV_Cry14Ab1_42.4_PGW46196.1	23	296	278; 279
#6	BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1	8	297	BT_Cry9Ec1; 281
#6	BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1	9	298	288; BT_Cry1Ad1
#6	BT_Cry61Aa1,BT_Cry7Gd1,BT_Cry7Gb1,NOV_Cry7Gb1_94.1_AGM39662.1,BT_Cry7Gc1,BT_Cry7Ga2,BT_Cry47Aa1	7	299	285; BT_Cry47Aa1
#6	BT_Cry26Aa1,BT_Cry7Ab1,BT_Cry7Ab5,BT_Cry7Aa1,BT_Cry7Ac1,NOV_Cry7Ba1_84.3_AFI42043.1,BT_Cry7Bb1,BT_Cry7Kb1,BT_Cry7Ka1,BT_Cry7Ia1,BT_Cry7Ba1,BT_Cry7Da1	12	300	BT_Cry26Aa1; 273
#6	BT_Cry40Aa1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry24Da1,BT_Cry44Aa1,BT_Cry52Ba1,BT_Cry40Ca1	8	301	286; BT_Cry40Ca1
#6	BT_Cry3Bb1,BT_Cry3Ba1,NOV_Cry8Ha1_89.4_ABB29866.1,BT_Cry8Ha1,BT_Cry8Hb1,NOV_Cry8Ha1_89.8_ATY50148.1,BT_Cry1Ig1,BT_Cry1Ka2,BT_Cry1Fa1,BT_Cry8Da1,NOV_Cry8Da1_43.7_ANC11094.1	11	302	266; NOV_Cry8Da1_43.7_ANC11094.1
#6	BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry58Aa1_27.6_AGS78122.1,BT_Cry58Aa1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry21Fa1_47.3_OTY57628.1,NOV_Cry21Fa1_31.0_OTW70091.1,BT_Cry21Fa1,NOV_Cry1Ia24_22.2_CAP40039.1	11	303	287; NOV_Cry1Ia24_22.2_CAP40039.1
#7	NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Ha1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry58Aa1_27.6_AGS78122.1,BT_Cry58Aa1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry21Fa1_47.3_OTY57628.1,NOV_Cry21Fa1_31.0_OTW70091.1,BT_Cry21Fa1,NOV_Cry1Ia24_22.2_CAP40039.1	13	304	76; 303
#7	NOV_Cry7Gb1_28.6_WP_103574454.1,BT_Cry59Aa1,BT_Cry59Ba1,BT_Cry54Ba1,NOV_Cry4Ca2_48.4_AZJ24771.1,BT_Cry54Aa1,NOV_Cry4Aa1_32.5_ADM64568.1,NOV_Cry2Ba1_29.9_AEX63666.1,BT_Cry57Ab1,NOV_Cry57Ab1_90.3_ACN87261.1,NOV_Cry48Aa1_36.6_CAH33948.1,NOV_Cry48Aa1_36.9_CAH33950.1,BT_Cry4Aa1,BT_Cry29Aa1,NOV_Cry29Aa1_96.4_OUC03129.1,BT_Cry48Ab1,BT_Cry48Aa1,NOV_Cry10Aa1_97.2_ABW89735.1,NOV_Cry10Aa1_94.4_ABW89736.1,NOV_Cry10Aa1_97.0_ABW89733.1,NOV_Cry30Ca1_66.6_BAD00052.1	21	305	201; 290
#7	BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1	11	306	135; 297
#7	BT_Cry3Bb1,BT_Cry3Ba1,NOV_Cry8Ha1_89.4_ABB29866.1,BT_Cry8Ha1,BT_Cry8Hb1,NOV_Cry8Ha1_89.8_ATY50148.1,BT_Cry1Ig1,BT_Cry1Ka2,BT_Cry1Fa1,BT_Cry8Da1,NOV_Cry8Da1_43.7_ANC11094.1,BT_Cry8Ea2,BT_Cry8Aa1,BT_Cry8Ad1,BT_Cry8Ra1,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Kb1,NOV_Cry3Aa12_81.9_AEZ53144.1,BT_Cry3Aa10,BT_Cry3Ca1	20	307	302; 291
#7	BT_Cry40Da1,NOV_Cry40Da1_66.9_PEU78339.1,NOV_Cry40Da1_81.5_AIN76756.1,NOV_Cry40Da1_77.3_ARJ25823.1,BT_Cry40Aa1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry24Da1,BT_Cry44Aa1,BT_Cry52Ba1,BT_Cry40Ca1	12	308	234; 301
#7	NOV_Cry32Ua1_65.2_AQM56939.1,BT_Cry32Ba1,BT_Cry32La1,BT_Cry32Ta1,BT_Cry32Va1,NOV_Cry32Va1_61.0_WP_134996253.1,BT_Cry32Qa1,BT_Cry32Ka1,BT_Cry32Ha1,BT_Cry32Hb1,BT_Cry32Ea1,BT_Cry32Ea2,BT_Cry32Ga1,NOV_Cry32Ea2_41.9_AQM56938.1,BT_Cry32Na1,BT_Cry41Ba1,BT_Cry32Fa1,BT_Cry32Da1,BT_Cry32Ua1,BT_Cry32Ia1,NOV_Cry32Ta1_48.0_AQX37180.1,NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Oa1	23	309	172; 292
#7	NOV_Cry53Aa1_40.7_WP_103591149.1,NOV_Cry53Ab1_40.9_APA45008.1,NOV_Cry53Ab1_40.0_CAH33955.1,BT_Cry1Bi1,BT_Cry1Bj1,NOV_Cry1Ac23_90.7_CAQ03747.1,BT_Cry1Ai1,BT_Cry1Ah2,BT_Cry1Ac39,BT_Cry1Bd1,BT_Cry1Bh1,NOV_Cry43Cb1_38.6_AGV55020.1,NOV_Cry53Ab1_39.4_AFM37573.1,NOV_Cry9Ga1_58.0_AJS57594.1	14	310	183; 295
#7	BT_Cry2Af1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Al1,BT_Cry2Aa3,BT_Cry2Ak1,BT_Cry2Ah3,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ba2,NOV_Cry2Ah2_92.7_AX098631.1	11	311	BT_Cry2Af1; 294
#7	NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1	10	312	NOV_Cry1Da1_84.8_ABK35074.1; 298
#7	NOV_Cry7Fb2_99.7_AHB36886.1,BT_Cry61Aa1,BT_Cry7Gd1,BT_Cry7Gb1,NOV_Cry7Gb1_94.1_AGM39662.1,BT_Cry7Gc1,BT_Cry7Ga2,BT_Cry47Aa1	8	313	NOV_Cry7Fb2_99.7_AHB36886.1; 299
#8	BT_Cry7Fa1,BT_Cry7Ha1,NOV_Cry7Ca1_86.8_AGM39664.1,NOV_Cry7Fb2_99.7_AHB36886.1,BT_Cry61Aa1,BT_Cry7Gd1,BT_Cry7Gb1,NOV_Cry7Gb1_94.1_AGM39662.1,BT_Cry7Gc1,BT_Cry7Ga2,BT_Cry47Aa1	11	314	143; 313
#8	BT_Cry40Da1,NOV_Cry40Da1_66.9_PEU78339.1,NOV_Cry40Da1_81.5_AIN76756.1,NOV_Cry40Da1_77.3_ARJ25823.1,BT_Cry40Aa1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry24Da1,BT_Cry44Aa1,BT_Cry52Ba1,BT_Cry40Ca1,NOV_Cry73Aa1_88.4_AQM56942.1,BT_Cry73Aa1,BT_Cry32Pa1,BT_Cry32Wa1	16	315	308; 126
#8	NOV_Cry32Ua1_65.2_AQM56939.1,BT_Cry32Ba1,BT_Cry32La1,BT_Cry32Ta1,BT_Cry32Va1,NOV_Cry32Va1_61.0_WP_134996253.1,BT_Cry32Qa1,BT_Cry32Ka1,BT_Cry32Ha1,BT_Cry32Hb1,BT_Cry32Ea1,BT_Cry32Ea2,BT_Cry32Ga1,NOV_Cry32Ea2_41.9_AQM56938.1,BT_Cry32Na1,BT_Cry41Ba1,BT_Cry32Fa1,BT_Cry32Da1,BT_Cry32Ua1,BT_Cry32Ia1,NOV_Cry32Ta1_48.0_AQX37180.1,NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Oa1,BT_Cry32Sa1,NOV_Cry32Ea2_45.2_WP_087949412.1,BT_Cry32Ja1,BT_Cry32Ra1	27	316	309; 220
#8	NOV_Cry53Aa1_40.7_WP_103591149.1,NOV_Cry53Ab1_40.9_APA45008.1,NOV_Cry53Ab1_40.0_CAH33955.1,BT_Cry1Bi1,BT_Cry1Bj1,NOV_Cry1Ac23_90.7_CAQ03747.1,BT_Cry1Ai1,BT_Cry1Ah2,BT_Cry1Ac39,BT_Cry1Bd1,BT_Cry1Bh1,NOV_Cry43Cb1_38.6_AGV55020.1,NOV_Cry53Ab1_39.4_AFM37573.1,NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry68Aa1,NOV_Cry68Aa1_80.1_PEU91245.1,NOV_Cry68Aa1_74.8_WP_103592020.1,NOV_Cry24Aa1_60.8_BAD32657.1,BT_Cry20Ba2,BT_Cry20Aa1,NOV_Cry20Ba2_80.0_AGV55017.1,NOV_Cry25Aa1_97.8_OUB78400.1	23	317	310; 277
#8	BT_Cry63Aa1,BT_Cry31Aa6,BT_Cry31Ab1,BT_Cry31Ad1,BT_Cry31Ac1,NOV_Cry70Aa1_77.7_WP_098222608.1,BT_Cry70Aa1,BT_Cry70Ba1,BT_Cry70Bb1,NOV_Cry70Bb1_67.1_OUB77817.1,NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Ha1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry58Aa1_27.6_AGS78122.1,BT_Cry58Aa1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry21Fa1_47.3_OTY57628.1,NOV_Cry21Fa1_31.0_OTW70091.1,BT_Cry21Fa1,NOV_Cry1Ia24_22.2_CAP40039.1	23	318	280; 304
#8	NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1	11	319	312; BT_Cry9Ga1
#8	BT_Cry2Af1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Al1,BT_Cry2Aa3,BT_Cry2Ak1,BT_Cry2Ah3,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ba2,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5	12	320	311; BT_Cry2Ad5
#8	BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1,BT_Cry9Ea10	12	321	306; BT_Cry9Ea10
#9	BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1,BT_Cry9Ea10,BT_Cry9Aa1,BT_Cry1Jb1	14	322	321; 9
#9	NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1	13	323	319; 11
#9	NOV_Cry32Ua1_65.2_AQM56939.1,BT_Cry32Ba1,BT_Cry32La1,BT_Cry32Ta1,BT_Cry32Va1,NOV_Cry32Va1_61.0_WP_134996253.1,BT_Cry32Qa1,BT_Cry32Ka1,BT_Cry32Ha1,BT_Cry32Hb1,BT_Cry32Ea1,BT_Cry32Ea2,BT_Cry32Ga1,NOV_Cry32Ea2_41.9_AQM56938.1,BT_Cry32Na1,BT_Cry41Ba1,BT_Cry32Fa1,BT_Cry32Da1,BT_Cry32Ua1,BT_Cry32Ia1,NOV_Cry32Ta1_48.0_AQX37180.1,NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Oa1,BT_Cry32Sa1,NOV_Cry32Ea2_45.2_WP_087949412.1,BT_Cry32Ja1,BT_Cry32Ra1,NOV_Cry32Ma1_57.7_AXY11484.1,NOV_Cry41Ba2_43.6_BAD35163.1,NOV_Cry41Ba2_42.3_BAD35166.1,NOV_Cry32Wa1_39.0_PEE63029.1,NOV_Cry41Ca1_39.9_WP_001075423.1,BT_Cry67Aa2,BT_Cry19Aa1,BT_Cry40Ba1,BT_Cry24Ca1,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry41Ca1_50.4_AZJ24166.1,BT_Cry41Ba2,NOV_Cry41Ba2_47.9_BAD35157.1,BT_Cry32Ma1,BT_Cry32Mb1,BT_Cry32Aa1	43	324	316; 293
#9	NOV_Cry21Ba1_28.9_PEZ39117.1,BT_Cry12Aa1,BT_Cry21Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,NOV_Cry5Ba1_48.7_TEA80813.1,BT_Cry5Da1,BT_Cry5Ea2,BT_Cry21Aa1,BT_Cry21Ba1,NOV_Cry21Aa2_44.6_AZR80772.1,BT_Cry13Aa1,NOV_Cry13Aa1_50.1_ANS46780.1,BT_Cry5Ba1,BT_Cry5Ab1,BT_Cry21Ga1,NOV_Cry1Ie2_23.3_ATF15267.1,BT_Cry14Aa1,BT_Cry14Ab1,NOV_Cry14Ab1_85.6_AXE15628.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry14Aa1_41.1_PGW46198.1,NOV_Cry14Ab1_42.4_PGW46196.1,BT_Cry63Aa1,BT_Cry31Aa6,BT_Cry31Ab1,BT_Cry31Ad1,BT_Cry31Ac1,NOV_Cry70Aa1_77.7_WP_098222608.1,BT_Cry70Aa1,BT_Cry70Ba1,BT_Cry70Bb1,NOV_Cry70Bb1_67.1_OUB77817.1,NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Ha1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry58Aa1_27.6_AGS78122.1,BT_Cry58Aa1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry21Fa1_47.3_OTY57628.1,NOV_Cry21Fa1_31.0_OTW70091.1,BT_Cry21Fa1,NOV_Cry1Ia24_22.2_CAP40039.1	46	325	296; 318
#9	NOV_Cry2Ab4_93.2_AIT70915.1,BT_Cry2Af1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Al1,BT_Cry2Aa3,BT_Cry2Ak1,BT_Cry2Ah3,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ba2,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5	13	326	NOV_Cry2Ab4_93.2_AIT70915.1; 320
#9	NOV_Cry53Aa1_40.7_WP_103591149.1,NOV_Cry53Ab1_40.9_APA45008.1,NOV_Cry53Ab1_40.0_CAH33955.1,BT_Cry1Bi1,BT_Cry1Bj1,NOV_Cry1Ac23_90.7_CAQ03747.1,BT_Cry1Ai1,BT_Cry1Ah2,BT_Cry1Ac39,BT_Cry1Bd1,BT_Cry1Bh1,NOV_Cry43Cb1_38.6_AGV55020.1,NOV_Cry53Ab1_39.4_AFM37573.1,NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry68Aa1,NOV_Cry68Aa1_80.1_PEU91245.1,NOV_Cry68Aa1_74.8_WP_103592020.1,NOV_Cry24Aa1_60.8_BAD32657.1,BT_Cry20Ba2,BT_Cry20Aa1,NOV_Cry20Ba2_80.0_AGV55017.1,NOV_Cry25Aa1_97.8_OUB78400.1,NOV_Cry68Aa1_46.2_ARJ25655.1	24	327	317; NOV_Cry68Aa1_46.2_ARJ25655.1
#10	NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1	19	328	323; 282
#10	BT_Cry40Da1,NOV_Cry40Da1_66.9_PEU78339.1,NOV_Cry40Da1_81.5_AIN76756.1,NOV_Cry40Da1_77.3_ARJ25823.1,BT_Cry40Aa1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry24Da1,BT_Cry44Aa1,BT_Cry52Ba1,BT_Cry40Ca1,NOV_Cry73Aa1_88.4_AQM56942.1,BT_Cry73Aa1,BT_Cry32Pa1,BT_Cry32Wa1,NOV_Cry32Ua1_65.2_AQM56939.1,BT_Cry32Ba1,BT_Cry32La1,BT_Cry32Ta1,BT_Cry32Va1,NOV_Cry32Va1_61.0_WP_134996253.1,BT_Cry32Qa1,BT_Cry32Ka1,BT_Cry32Ha1,BT_Cry32Hb1,BT_Cry32Ea1,BT_Cry32Ea2,BT_Cry32Ga1,NOV_Cry32Ea2_41.9_AQM56938.1,BT_Cry32Na1,BT_Cry41Ba1,BT_Cry32Fa1,BT_Cry32Da1,BT_Cry32Ua1,BT_Cry32Ia1,NOV_Cry32Ta1_48.0_AQX37180.1,NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Oa1,BT_Cry32Sa1,NOV_Cry32Ea2_45.2_WP_087949412.1,BT_Cry32Ja1,BT_Cry32Ra1,NOV_Cry32Ma1_57.7_AXY11484.1,NOV_Cry41Ba2_43.6_BAD35163.1,NOV_Cry41Ba2_42.3_BAD35166.1,NOV_Cry32Wa1_39.0_PEE63029.1,NOV_Cry41Ca1_39.9_WP_001075423.1,BT_Cry67Aa2,BT_Cry19Aa1,BT_Cry40Ba1,BT_Cry24Ca1,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry41Ca1_50.4_AZJ24166.1,BT_Cry41Ba2,NOV_Cry41Ba2_47.9_BAD35157.1,BT_Cry32Ma1,BT_Cry32Mb1,BT_Cry32Aa1	59	329	315; 324
#10	NOV_Cry56Aa2_56.0_AGV55019.1,BT_Cry56Aa1,NOV_Cry56Aa4_77.6_ARJ25668.1,NOV_Cry56Aa4_79.3_WP_103592286.1,NOV_Cry56Aa4_56.4_PEU80288.1,NOV_Cry53Aa1_40.7_WP_103591149.1,NOV_Cry53Ab1_40.9_APA45008.1,NOV_Cry53Ab1_40.0_CAH33955.1,BT_Cry1Bi1,BT_Cry1Bj1,NOV_Cry1Ac23_90.7_CAQ03747.1,BT_Cry1Ai1,BT_Cry1Ah2,BT_Cry1Ac39,BT_Cry1Bd1,BT_Cry1Bh1,NOV_Cry43Cb1_38.6_AGV55020.1,NOV_Cry53Ab1_39.4_AFM37573.1,NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry68Aa1,NOV_Cry68Aa1_80.1_PEU91245.1,NOV_Cry68Aa1_74.8_WP_103592020.1,NOV_Cry24Aa1_60.8_BAD32657.1,BT_Cry20Ba2,BT_Cry20Aa1,NOV_Cry20Ba2_80.0_AGV55017.1,NOV_Cry25Aa1_97.8_OUB78400.1,NOV_Cry68Aa1_46.2_ARJ25655.1	29	330	264; 327
#10	NOV_Cry11Aa1_99.2_AXJ97555.1,NOV_Cry11Aa1_95.8_ABW89741.1,BT_Cry11Bb1,BT_Cry11Ba1,NOV_Cry21Ba1_28.9_PEZ39117.1,BT_Cry12Aa1,BT_Cry21Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,NOV_Cry5Ba1_48.7_TEA80813.1,BT_Cry5Da1,BT_Cry5Ea2,BT_Cry21Aa1,BT_Cry21Ba1,NOV_Cry21Aa2_44.6_AZR80772.1,BT_Cry13Aa1,NOV_Cry13Aa1_50.1_ANS46780.1,BT_Cry5Ba1,BT_Cry5Ab1,BT_Cry21Ga1,NOV_Cry1Ie2_23.3_ATF15267.1,BT_Cry14Aa1,BT_Cry14Ab1,NOV_Cry14Ab1_85.6_AXE15628.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry14Aa1_41.1_PGW46198.1,NOV_Cry14Ab1_42.4_PGW46196.1,BT_Cry63Aa1,BT_Cry31Aa6,BT_Cry31Ab1,BT_Cry31Ad1,BT_Cry31Ac1,NOV_Cry70Aa1_77.7_WP_098222608.1,BT_Cry70Aa1,BT_Cry70Ba1,BT_Cry70Bb1,NOV_Cry70Bb1_67.1_OUB77817.1,NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Ha1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry58Aa1_27.6_AGS78122.1,BT_Cry58Aa1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry21Fa1_47.3_OTY57628.1,NOV_Cry21Fa1_31.0_OTW70091.1,BT_Cry21Fa1,NOV_Cry1Ia24_22.2_CAP40039.1	50	331	131; 325
#10	NOV_Cry2Ab4_93.2_AIT70915.1,BT_Cry2Af1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Al1,BT_Cry2Aa3,BT_Cry2Ak1,BT_Cry2Ah3,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ba2,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15	14	332	326; BT_Cry2Ab15
#11	NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1	23	333	124; 328
#11	BT_Cry40Da1,NOV_Cry40Da1_66.9_PEU78339.1,NOV_Cry40Da1_81.5_AIN76756.1,NOV_Cry40Da1_77.3_ARJ25823.1,BT_Cry40Aa1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry24Da1,BT_Cry44Aa1,BT_Cry52Ba1,BT_Cry40Ca1,NOV_Cry73Aa1_88.4_AQM56942.1,BT_Cry73Aa1,BT_Cry32Pa1,BT_Cry32Wa1,NOV_Cry32Ua1_65.2_AQM56939.1,BT_Cry32Ba1,BT_Cry32La1,BT_Cry32Ta1,BT_Cry32Va1,NOV_Cry32Va1_61.0_WP_134996253.1,BT_Cry32Qa1,BT_Cry32Ka1,BT_Cry32Ha1,BT_Cry32Hb1,BT_Cry32Ea1,BT_Cry32Ea2,BT_Cry32Ga1,NOV_Cry32Ea2_41.9_AQM56938.1,BT_Cry32Na1,BT_Cry41Ba1,BT_Cry32Fa1,BT_Cry32Da1,BT_Cry32Ua1,BT_Cry32Ia1,NOV_Cry32Ta1_48.0_AQX37180.1,NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Oa1,BT_Cry32Sa1,NOV_Cry32Ea2_45.2_WP_087949412.1,BT_Cry32Ja1,BT_Cry32Ra1,NOV_Cry32Ma1_57.7_AXY11484.1,NOV_Cry41Ba2_43.6_BAD35163.1,NOV_Cry41Ba2_42.3_BAD35166.1,NOV_Cry32Wa1_39.0_PEE63029.1,NOV_Cry41Ca1_39.9_WP_001075423.1,BT_Cry67Aa2,BT_Cry19Aa1,BT_Cry40Ba1,BT_Cry24Ca1,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry41Ca1_50.4_AZJ24166.1,BT_Cry41Ba2,NOV_Cry41Ba2_47.9_BAD35157.1,BT_Cry32Ma1,BT_Cry32Mb1,BT_Cry32Aa1,BT_Cry32Cb1,BT_Cry32Ca1,BT_Cry62Aa1	62	334	329; 159
