depth	cry_list	cry_num	node	init_structure
#6	NOV_Cry1Ie2_23.3_ATF15267.1,BT_Cry12Aa1,BT_Cry5Da1,BT_Cry21Ga1,BT_Cry5Ea2,BT_Cry5Ab1,NOV_Cry21Aa2_44.6_AZR80772.1	7	297	280; NOV_Cry21Aa2_44.6_AZR80772.1
#7	BT_Cry57Ab1,NOV_Cry57Ab1_90.3_ACN87261.1,NOV_Cry19Aa1_29.2_PEA88281.1,BT_Cry17Aa1,BT_Cry16Aa1,BT_Cry27Aa1,NOV_Cry27Aa1_80.8_AGV55018.1,NOV_Cry29Aa1_96.4_OUC03129.1,BT_Cry29Aa1,BT_Cry56Aa1,NOV_Cry56Aa4_77.6_ARJ25668.1,NOV_Cry56Aa4_79.3_WP_103592286.1,NOV_Cry56Aa4_56.4_PEU80288.1,NOV_Cry56Aa2_56.0_AGV55019.1	14	298	91; 289
#7	NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry9Aa1,BT_Cry9Ga1,BT_Cry59Ba1,NOV_Cry40Da1_81.5_AIN76756.1,NOV_Cry40Da1_77.3_ARJ25823.1,BT_Cry40Da1,NOV_Cry40Aa1_67.9_CQ868314.1,BT_Cry40Aa1,BT_Cry40Ba1,BT_Cry40Ca1,NOV_Cry40Da1_66.9_PEU78339.1,NOV_Cry40Da1_65.0_CAH33957.1	14	299	227; 285
#7	BT_Cry8La1,BT_Cry8Na1,BT_Cry8Ca1,BT_Cry8Kb1,BT_Cry8Ka3,BT_Cry8Ka1,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ga1,BT_Cry61Aa1,NOV_Cry7Cb1_60.4_OTY00887.1,BT_Cry7La1	11	300	291; 137
#7	BT_Cry53Aa1,BT_Cry53Ab1,BT_Cry43Ca1,BT_Cry43Cc1,BT_Cry43Aa1,BT_Cry43Ba1,BT_Cry43Cb1,BT_Cry71Aa1,NOV_Cry71Aa1_65.9_PEU78325.1,NOV_Cry43Cb1_43.9_PEA91147.1,NOV_Cry43Cb1_38.6_AGV55020.1,NOV_Cry53Ab1_39.4_AFM37573.1	12	301	296; 110
#7	BT_Cry8Aa1,NOV_Cry8Ab1_80.0_AMR06151.1,NOV_Cry8Ab1_80.3_AFP44678.1,BT_Cry8Ac1,BT_Cry8Ab1,BT_Cry8Ra1,BT_Cry8Ad1,BT_Cry8Db1,BT_Cry8Da1,BT_Cry1Ia18,BT_Cry1Ic1,BT_Cry1Ia11,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ie4,BT_Cry1Ig1,BT_Cry1Id1,BT_Cry1Ma1,BT_Cry1Bi1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bj1,BT_Cry1Bf1,BT_Cry1Ba1,BT_Cry1Bd1,BT_Cry1Bb1,BT_Cry1Bh1,BT_Cry1Ka2,BT_Cry9Ca1	28	302	282; 292
#7	NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Ca1,BT_Cry58Aa1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry21Fa1_47.3_OTY57628.1,BT_Cry5Ba1,BT_Cry21Aa1,BT_Cry21Ba1,BT_Cry21Fa1	14	303	172; 287
#7	BT_Cry30Aa1,BT_Cry30Ea1,BT_Cry30Fa1,BT_Cry30Ca1,NOV_Cry30Ca1_66.6_BAD00052.1,NOV_Cry30Ga2_64.5_ARJ25665.1,BT_Cry30Db1,BT_Cry30Da1,BT_Cry30Ga1,NOV_Cry10Aa1_94.4_ABW89736.1,NOV_Cry10Aa1_97.2_ABW89735.1,NOV_Cry10Aa1_97.0_ABW89733.1,NOV_Cry54Aa1_88.1_AFU17344.1,BT_Cry54Aa1,BT_Cry54Ba1,BT_Cry48Ab1,BT_Cry48Aa1,NOV_Cry48Aa1_36.6_CAH33948.1,NOV_Cry48Aa1_36.9_CAH33950.1,NOV_Cry4Cb3_34.4_PEA86378.1,BT_Cry4Ca1,BT_Cry28Aa2,NOV_Cry4Ca2_48.4_AZJ24771.1,BT_Cry4Aa1	24	304	290; 202
#7	BT_Cry1Ad1,NOV_Cry1Ac23_90.7_CAQ03747.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ag1,BT_Cry1Aa10,BT_Cry1Ai1,BT_Cry1Eb1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1A-like,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab2,BT_Cry1Ab12,BT_Cry1Ac39	14	305	BT_Cry1Ad1; 294
#7	NOV_Cry8Aa1_47.1_EEM92570.1,NOV_Cry8Ja1_60.3_PEE68563.1,BT_Cry8Bc1,BT_Cry8Ba1,NOV_Cry8Ba1_88.6_AEP25412.1,BT_Cry8Pa1,BT_Cry8Ja1,BT_Cry8Ea2,BT_Cry47Aa1,NOV_Cry8Db1_51.1_PNK22955.1,NOV_Cry8Db1_49.9_WP_103653049.1,BT_Cry8Sa1	12	306	286; BT_Cry8Sa1
#7	BT_Cry2Af1,BT_Cry2Ak1,BT_Cry2Aa3,BT_Cry2Al1,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry2Aa13,BT_Cry2Ab12,BT_Cry2Ag1,BT_Cry2Ah3	12	307	BT_Cry2Af1; 288
#7	NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Ia1,NOV_Cry32Ea2_45.2_WP_087949412.1,BT_Cry32Ha1,BT_Cry32Hb1,BT_Cry32Oa1,BT_Cry32Ea2,BT_Cry32Ea1,BT_Cry32Na1	9	308	NOV_Cry32Hb1_41.4_AQX37181.1; 293
#8	BT_Cry1Ad1,NOV_Cry1Ac23_90.7_CAQ03747.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ag1,BT_Cry1Aa10,BT_Cry1Ai1,BT_Cry1Eb1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1A-like,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab2,BT_Cry1Ab12,BT_Cry1Ac39,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ah2	16	309	305; 65
#8	BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Ca1,BT_Cry58Aa1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry21Fa1_47.3_OTY57628.1,BT_Cry5Ba1,BT_Cry21Aa1,BT_Cry21Ba1,BT_Cry21Fa1	16	310	32; 303
#8	BT_Cry2Af1,BT_Cry2Ak1,BT_Cry2Aa3,BT_Cry2Al1,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry2Aa13,BT_Cry2Ab12,BT_Cry2Ag1,BT_Cry2Ah3,BT_Cry2Ac10,BT_Cry2Ai1	14	311	307; 33
#8	NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry9Aa1,BT_Cry9Ga1,BT_Cry59Ba1,NOV_Cry40Da1_81.5_AIN76756.1,NOV_Cry40Da1_77.3_ARJ25823.1,BT_Cry40Da1,NOV_Cry40Aa1_67.9_CQ868314.1,BT_Cry40Aa1,BT_Cry40Ba1,BT_Cry40Ca1,NOV_Cry40Da1_66.9_PEU78339.1,NOV_Cry40Da1_65.0_CAH33957.1,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry24Aa1_60.8_BAD32657.1	16	312	299; 123
#8	BT_Cry7Ha1,BT_Cry7Ia1,BT_Cry7Bb1,BT_Cry7Ba1,NOV_Cry7Ba1_84.3_AFI42043.1,BT_Cry8La1,BT_Cry8Na1,BT_Cry8Ca1,BT_Cry8Kb1,BT_Cry8Ka3,BT_Cry8Ka1,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ga1,BT_Cry61Aa1,NOV_Cry7Cb1_60.4_OTY00887.1,BT_Cry7La1	16	313	257; 300
#8	NOV_Cry8Aa1_47.1_EEM92570.1,NOV_Cry8Ja1_60.3_PEE68563.1,BT_Cry8Bc1,BT_Cry8Ba1,NOV_Cry8Ba1_88.6_AEP25412.1,BT_Cry8Pa1,BT_Cry8Ja1,BT_Cry8Ea2,BT_Cry47Aa1,NOV_Cry8Db1_51.1_PNK22955.1,NOV_Cry8Db1_49.9_WP_103653049.1,BT_Cry8Sa1,BT_Cry8Hb1,NOV_Cry8Ha1_89.8_ATY50148.1,NOV_Cry8Ha1_89.4_ABB29866.1,BT_Cry8Ha1	16	314	306; 215
#8	BT_Cry8Aa1,NOV_Cry8Ab1_80.0_AMR06151.1,NOV_Cry8Ab1_80.3_AFP44678.1,BT_Cry8Ac1,BT_Cry8Ab1,BT_Cry8Ra1,BT_Cry8Ad1,BT_Cry8Db1,BT_Cry8Da1,BT_Cry1Ia18,BT_Cry1Ic1,BT_Cry1Ia11,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ie4,BT_Cry1Ig1,BT_Cry1Id1,BT_Cry1Ma1,BT_Cry1Bi1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bj1,BT_Cry1Bf1,BT_Cry1Ba1,BT_Cry1Bd1,BT_Cry1Bb1,BT_Cry1Bh1,BT_Cry1Ka2,BT_Cry9Ca1,BT_Cry8Ta1	29	315	302; BT_Cry8Ta1
#8	NOV_Cry7Gb1_28.6_WP_103574454.1,BT_Cry30Aa1,BT_Cry30Ea1,BT_Cry30Fa1,BT_Cry30Ca1,NOV_Cry30Ca1_66.6_BAD00052.1,NOV_Cry30Ga2_64.5_ARJ25665.1,BT_Cry30Db1,BT_Cry30Da1,BT_Cry30Ga1,NOV_Cry10Aa1_94.4_ABW89736.1,NOV_Cry10Aa1_97.2_ABW89735.1,NOV_Cry10Aa1_97.0_ABW89733.1,NOV_Cry54Aa1_88.1_AFU17344.1,BT_Cry54Aa1,BT_Cry54Ba1,BT_Cry48Ab1,BT_Cry48Aa1,NOV_Cry48Aa1_36.6_CAH33948.1,NOV_Cry48Aa1_36.9_CAH33950.1,NOV_Cry4Cb3_34.4_PEA86378.1,BT_Cry4Ca1,BT_Cry28Aa2,NOV_Cry4Ca2_48.4_AZJ24771.1,BT_Cry4Aa1	25	316	NOV_Cry7Gb1_28.6_WP_103574454.1; 304
#9	BT_Cry8Aa1,NOV_Cry8Ab1_80.0_AMR06151.1,NOV_Cry8Ab1_80.3_AFP44678.1,BT_Cry8Ac1,BT_Cry8Ab1,BT_Cry8Ra1,BT_Cry8Ad1,BT_Cry8Db1,BT_Cry8Da1,BT_Cry1Ia18,BT_Cry1Ic1,BT_Cry1Ia11,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ie4,BT_Cry1Ig1,BT_Cry1Id1,BT_Cry1Ma1,BT_Cry1Bi1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bj1,BT_Cry1Bf1,BT_Cry1Ba1,BT_Cry1Bd1,BT_Cry1Bb1,BT_Cry1Bh1,BT_Cry1Ka2,BT_Cry9Ca1,BT_Cry8Ta1,BT_Cry8Qa1,BT_Cry8Fa2	31	317	315; 21
#9	NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ba2,BT_Cry2Af1,BT_Cry2Ak1,BT_Cry2Aa3,BT_Cry2Al1,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry2Aa13,BT_Cry2Ab12,BT_Cry2Ag1,BT_Cry2Ah3,BT_Cry2Ac10,BT_Cry2Ai1	16	318	74; 311
#9	NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry9Aa1,BT_Cry9Ga1,BT_Cry59Ba1,NOV_Cry40Da1_81.5_AIN76756.1,NOV_Cry40Da1_77.3_ARJ25823.1,BT_Cry40Da1,NOV_Cry40Aa1_67.9_CQ868314.1,BT_Cry40Aa1,BT_Cry40Ba1,BT_Cry40Ca1,NOV_Cry40Da1_66.9_PEU78339.1,NOV_Cry40Da1_65.0_CAH33957.1,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry24Aa1_60.8_BAD32657.1,NOV_Cry68Aa1_74.8_WP_103592020.1,NOV_Cry68Aa1_80.1_PEU91245.1,BT_Cry68Aa1,NOV_Cry68Aa1_46.2_ARJ25655.1,NOV_Cry25Aa1_97.8_OUB78400.1,BT_Cry59Aa1	22	319	312; 237
#9	BT_Cry3Ba1,BT_Cry3Bb1,BT_Cry3Aa10,NOV_Cry3Aa12_81.9_AEZ53144.1,BT_Cry3Ca1,BT_Cry7Ha1,BT_Cry7Ia1,BT_Cry7Bb1,BT_Cry7Ba1,NOV_Cry7Ba1_84.3_AFI42043.1,BT_Cry8La1,BT_Cry8Na1,BT_Cry8Ca1,BT_Cry8Kb1,BT_Cry8Ka3,BT_Cry8Ka1,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ga1,BT_Cry61Aa1,NOV_Cry7Cb1_60.4_OTY00887.1,BT_Cry7La1	21	320	191; 313
#9	NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Ad1,NOV_Cry1Ac23_90.7_CAQ03747.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ag1,BT_Cry1Aa10,BT_Cry1Ai1,BT_Cry1Eb1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1A-like,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab2,BT_Cry1Ab12,BT_Cry1Ac39,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ah2	19	321	138; 309
#9	BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Ca1,BT_Cry58Aa1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry21Fa1_47.3_OTY57628.1,BT_Cry5Ba1,BT_Cry21Aa1,BT_Cry21Ba1,BT_Cry21Fa1,NOV_Cry14Ab1_42.4_PGW46196.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry13Aa1_50.1_ANS46780.1,NOV_Cry14Ab1_85.6_AXE15628.1,BT_Cry14Ab1,BT_Cry14Aa1,NOV_Cry14Aa1_41.1_PGW46198.1,BT_Cry13Aa1,BT_Cry21Ha1,NOV_Cry5Ba1_48.7_TEA80813.1	26	322	310; 283
#9	NOV_Cry4Ba1_31.6_AUM94650.1,BT_Cry4Ba1,BT_Cry4Ba3,NOV_Cry4Ba1_63.8_OUB35623.1,NOV_Cry4Ba1_63.7_AJW76684.1,NOV_Cry7Gb1_28.6_WP_103574454.1,BT_Cry30Aa1,BT_Cry30Ea1,BT_Cry30Fa1,BT_Cry30Ca1,NOV_Cry30Ca1_66.6_BAD00052.1,NOV_Cry30Ga2_64.5_ARJ25665.1,BT_Cry30Db1,BT_Cry30Da1,BT_Cry30Ga1,NOV_Cry10Aa1_94.4_ABW89736.1,NOV_Cry10Aa1_97.2_ABW89735.1,NOV_Cry10Aa1_97.0_ABW89733.1,NOV_Cry54Aa1_88.1_AFU17344.1,BT_Cry54Aa1,BT_Cry54Ba1,BT_Cry48Ab1,BT_Cry48Aa1,NOV_Cry48Aa1_36.6_CAH33948.1,NOV_Cry48Aa1_36.9_CAH33950.1,NOV_Cry4Cb3_34.4_PEA86378.1,BT_Cry4Ca1,BT_Cry28Aa2,NOV_Cry4Ca2_48.4_AZJ24771.1,BT_Cry4Aa1	30	323	232; 316
#10	NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry9Aa1,BT_Cry9Ga1,BT_Cry59Ba1,NOV_Cry40Da1_81.5_AIN76756.1,NOV_Cry40Da1_77.3_ARJ25823.1,BT_Cry40Da1,NOV_Cry40Aa1_67.9_CQ868314.1,BT_Cry40Aa1,BT_Cry40Ba1,BT_Cry40Ca1,NOV_Cry40Da1_66.9_PEU78339.1,NOV_Cry40Da1_65.0_CAH33957.1,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry24Aa1_60.8_BAD32657.1,NOV_Cry68Aa1_74.8_WP_103592020.1,NOV_Cry68Aa1_80.1_PEU91245.1,BT_Cry68Aa1,NOV_Cry68Aa1_46.2_ARJ25655.1,NOV_Cry25Aa1_97.8_OUB78400.1,BT_Cry59Aa1,BT_Cry24Da1,BT_Cry24Ca1,BT_Cry20Ba2,NOV_Cry20Ba2_80.0_AGV55017.1,BT_Cry20Aa1	27	324	319; 196
#10	BT_Cry3Ba1,BT_Cry3Bb1,BT_Cry3Aa10,NOV_Cry3Aa12_81.9_AEZ53144.1,BT_Cry3Ca1,BT_Cry7Ha1,BT_Cry7Ia1,BT_Cry7Bb1,BT_Cry7Ba1,NOV_Cry7Ba1_84.3_AFI42043.1,BT_Cry8La1,BT_Cry8Na1,BT_Cry8Ca1,BT_Cry8Kb1,BT_Cry8Ka3,BT_Cry8Ka1,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ga1,BT_Cry61Aa1,NOV_Cry7Cb1_60.4_OTY00887.1,BT_Cry7La1,BT_Cry7Cb1,NOV_Cry7Ca1_86.8_AGM39664.1,NOV_Cry7Ca1_99.7_ABR67863.2,NOV_Cry7Ea2_99.9_AFI42038.1,NOV_Cry8Da1_43.7_ANC11094.1,NOV_Cry8Ca1_41.2_AST51780.1,NOV_Cry8Ca1_42.6_ABY46520.1	28	325	320; 246
#10	NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Ad1,NOV_Cry1Ac23_90.7_CAQ03747.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ag1,BT_Cry1Aa10,BT_Cry1Ai1,BT_Cry1Eb1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1A-like,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab2,BT_Cry1Ab12,BT_Cry1Ac39,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ah2,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,BT_Cry1Hb1	23	326	321; 230
#10	BT_Cry8Aa1,NOV_Cry8Ab1_80.0_AMR06151.1,NOV_Cry8Ab1_80.3_AFP44678.1,BT_Cry8Ac1,BT_Cry8Ab1,BT_Cry8Ra1,BT_Cry8Ad1,BT_Cry8Db1,BT_Cry8Da1,BT_Cry1Ia18,BT_Cry1Ic1,BT_Cry1Ia11,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ie4,BT_Cry1Ig1,BT_Cry1Id1,BT_Cry1Ma1,BT_Cry1Bi1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bj1,BT_Cry1Bf1,BT_Cry1Ba1,BT_Cry1Bd1,BT_Cry1Bb1,BT_Cry1Bh1,BT_Cry1Ka2,BT_Cry9Ca1,BT_Cry8Ta1,BT_Cry8Qa1,BT_Cry8Fa2,NOV_Cry8Ma2_96.0_WP_103622989.1,NOV_Cry8Ma3_96.0_ATY50149.1	33	327	317; 122
#10	BT_Cry57Ab1,NOV_Cry57Ab1_90.3_ACN87261.1,NOV_Cry19Aa1_29.2_PEA88281.1,BT_Cry17Aa1,BT_Cry16Aa1,BT_Cry27Aa1,NOV_Cry27Aa1_80.8_AGV55018.1,NOV_Cry29Aa1_96.4_OUC03129.1,BT_Cry29Aa1,BT_Cry56Aa1,NOV_Cry56Aa4_77.6_ARJ25668.1,NOV_Cry56Aa4_79.3_WP_103592286.1,NOV_Cry56Aa4_56.4_PEU80288.1,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry4Ba1_31.6_AUM94650.1,BT_Cry4Ba1,BT_Cry4Ba3,NOV_Cry4Ba1_63.8_OUB35623.1,NOV_Cry4Ba1_63.7_AJW76684.1,NOV_Cry7Gb1_28.6_WP_103574454.1,BT_Cry30Aa1,BT_Cry30Ea1,BT_Cry30Fa1,BT_Cry30Ca1,NOV_Cry30Ca1_66.6_BAD00052.1,NOV_Cry30Ga2_64.5_ARJ25665.1,BT_Cry30Db1,BT_Cry30Da1,BT_Cry30Ga1,NOV_Cry10Aa1_94.4_ABW89736.1,NOV_Cry10Aa1_97.2_ABW89735.1,NOV_Cry10Aa1_97.0_ABW89733.1,NOV_Cry54Aa1_88.1_AFU17344.1,BT_Cry54Aa1,BT_Cry54Ba1,BT_Cry48Ab1,BT_Cry48Aa1,NOV_Cry48Aa1_36.6_CAH33948.1,NOV_Cry48Aa1_36.9_CAH33950.1,NOV_Cry4Cb3_34.4_PEA86378.1,BT_Cry4Ca1,BT_Cry28Aa2,NOV_Cry4Ca2_48.4_AZJ24771.1,BT_Cry4Aa1	44	328	298; 323
#10	NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Ca1,BT_Cry58Aa1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry21Fa1_47.3_OTY57628.1,BT_Cry5Ba1,BT_Cry21Aa1,BT_Cry21Ba1,BT_Cry21Fa1,NOV_Cry14Ab1_42.4_PGW46196.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry13Aa1_50.1_ANS46780.1,NOV_Cry14Ab1_85.6_AXE15628.1,BT_Cry14Ab1,BT_Cry14Aa1,NOV_Cry14Aa1_41.1_PGW46198.1,BT_Cry13Aa1,BT_Cry21Ha1,NOV_Cry5Ba1_48.7_TEA80813.1	27	329	NOV_Cry5Ba1_27.2_AZR80678.1; 322
#10	NOV_Cry2Ba1_29.9_AEX63666.1,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ba2,BT_Cry2Af1,BT_Cry2Ak1,BT_Cry2Aa3,BT_Cry2Al1,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry2Aa13,BT_Cry2Ab12,BT_Cry2Ag1,BT_Cry2Ah3,BT_Cry2Ac10,BT_Cry2Ai1	17	330	NOV_Cry2Ba1_29.9_AEX63666.1; 318
#11	BT_Cry1Fb1,BT_Cry1Fa1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Ad1,NOV_Cry1Ac23_90.7_CAQ03747.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ag1,BT_Cry1Aa10,BT_Cry1Ai1,BT_Cry1Eb1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1A-like,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab2,BT_Cry1Ab12,BT_Cry1Ac39,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ah2,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,BT_Cry1Hb1	25	331	6; 326
#11	BT_Cry39Aa1,BT_Cry19Aa1,NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry9Aa1,BT_Cry9Ga1,BT_Cry59Ba1,NOV_Cry40Da1_81.5_AIN76756.1,NOV_Cry40Da1_77.3_ARJ25823.1,BT_Cry40Da1,NOV_Cry40Aa1_67.9_CQ868314.1,BT_Cry40Aa1,BT_Cry40Ba1,BT_Cry40Ca1,NOV_Cry40Da1_66.9_PEU78339.1,NOV_Cry40Da1_65.0_CAH33957.1,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry24Aa1_60.8_BAD32657.1,NOV_Cry68Aa1_74.8_WP_103592020.1,NOV_Cry68Aa1_80.1_PEU91245.1,BT_Cry68Aa1,NOV_Cry68Aa1_46.2_ARJ25655.1,NOV_Cry25Aa1_97.8_OUB78400.1,BT_Cry59Aa1,BT_Cry24Da1,BT_Cry24Ca1,BT_Cry20Ba2,NOV_Cry20Ba2_80.0_AGV55017.1,BT_Cry20Aa1	29	332	43; 324
#11	BT_Cry8Aa1,NOV_Cry8Ab1_80.0_AMR06151.1,NOV_Cry8Ab1_80.3_AFP44678.1,BT_Cry8Ac1,BT_Cry8Ab1,BT_Cry8Ra1,BT_Cry8Ad1,BT_Cry8Db1,BT_Cry8Da1,BT_Cry1Ia18,BT_Cry1Ic1,BT_Cry1Ia11,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ie4,BT_Cry1Ig1,BT_Cry1Id1,BT_Cry1Ma1,BT_Cry1Bi1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bj1,BT_Cry1Bf1,BT_Cry1Ba1,BT_Cry1Bd1,BT_Cry1Bb1,BT_Cry1Bh1,BT_Cry1Ka2,BT_Cry9Ca1,BT_Cry8Ta1,BT_Cry8Qa1,BT_Cry8Fa2,NOV_Cry8Ma2_96.0_WP_103622989.1,NOV_Cry8Ma3_96.0_ATY50149.1,BT_Cry9Bb1,BT_Cry9Ba1,BT_Cry9Ea10,BT_Cry9Ed1,BT_Cry9Ec1,BT_Cry9Ee1,BT_Cry9Fa1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Dc1,BT_Cry9Db1	44	333	327; 266
#11	BT_Cry18Ca1,BT_Cry18Ba1,BT_Cry18Aa1,NOV_Cry2Ba1_29.9_AEX63666.1,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ba2,BT_Cry2Af1,BT_Cry2Ak1,BT_Cry2Aa3,BT_Cry2Al1,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry2Aa13,BT_Cry2Ab12,BT_Cry2Ag1,BT_Cry2Ah3,BT_Cry2Ac10,BT_Cry2Ai1	20	334	163; 330
