OUA76866.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002147725.1	NFEV01000141.1	Contig	36182	39751	+
OUA76871.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147725.1	NFEV01000141.1	Contig	51504	53663	-
OUB04094.1	Cry41Ba2	100	BT_Cry41Ba2	GCA_002147835.1	MOOJ01000008.1	Contig	3490	6000	+
OUA92623.1	Cry41Ba1	100	BT_Cry41Ba1	GCA_002147835.1	MOOJ01000053.1	Contig	499	2823	-
OUB62847.1	Cry20Ba2	100	BT_Cry20Ba2	GCA_002147895.1	MOOK01000008.1	Contig	170	2467	+
OUB51426.1	Cry19Ba1	100	BT_Cry19Ba1	GCA_002147895.1	MOOK01000109.1	Contig	3045	5093	+
OUB36504.1	Cry73Aa1	100	BT_Cry73Aa1	GCA_002147935.1	MOOO01000171.1	Contig	21054	23462	+
OUB35201.1	Cry8Ba1	97	NOV_Cry8Ba1_97.0_OUB35201.1	GCA_002147955.1	MOON01000023.1	Scaffold	9774	13283	-
OUB29323.1	Cry8Ba1	97	NOV_Cry8Ba1_97.0_OUB29323.1	GCA_002147955.1	MOON01000077.1	Scaffold	10365	13874	-
OUB22932.1	Cry8Ba1	97	NOV_Cry8Ba1_97.0_OUB22932.1	GCA_002147955.1	MOON01000109.1	Scaffold	9555	13064	+
OUB21150.1	Cry8Ba1	97	NOV_Cry8Ba1_97.0_OUB21150.1	GCA_002147955.1	MOON01000117.1	Scaffold	8616	12125	-
OUB35623.1	Cry4Ba1	63.8	NOV_Cry4Ba1_63.8_OUB35623.1	GCA_002148015.1	MOOM01000042.1	Contig	632	2710	-
OUB78400.1	Cry25Aa1	97.8	NOV_Cry25Aa1_97.8_OUB78400.1	GCA_002148045.1	MOOS01000004.1	Scaffold	112	2139	-
OUB77820.1	Cry11Ba1	100	BT_Cry11Ba1	GCA_002148045.1	MOOS01000026.1	Scaffold	812	2986	-
OUB77817.1	Cry70Bb1	67.1	NOV_Cry70Bb1_67.1_OUB77817.1	GCA_002148065.1	MOOR01000040.1	Scaffold	1702	4110	-
OUC03368.1	Cry11Bb1	99.7	NOV_Cry11Bb1_99.7_OUC03368.1	GCA_002148155.1	MOOV01000043.1	Scaffold	1	2071	-
OUC03129.1	Cry29Aa1	96.4	NOV_Cry29Aa1_96.4_OUC03129.1	GCA_002148155.1	MOOV01000061.1	Scaffold	1287	3308	+
ARV91367.1	Cry7Ba1	100	BT_Cry7Ba1	GCA_002173755.1	CP017574.1	Complete Genome	336691	340155	-
ARV91400.1	Cry7Ia1	100	BT_Cry7Ia1	GCA_002173755.1	CP017574.1	Complete Genome	348921	352280	-
OXR51181.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002236945.1	NHZG01000143.1	Scaffold	1698	5150	-
OXR53711.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002236945.1	NHZG01000036.1	Scaffold	2116	4275	+
OXR53716.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002236945.1	NHZG01000036.1	Scaffold	16028	19597	-
OXR53718.1	Cry1Da1	100	BT_Cry1Da1	GCA_002236945.1	NHZG01000036.1	Scaffold	22584	26081	-
OXR51828.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002236945.1	NHZG01000092.1	Scaffold	6919	8820	-
AST05277.1	Cry1Ba1	100	BT_Cry1Ba1	GCA_002243685.1	CP020756.1	Complete Genome	60363	64019	+
PHQ17955.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002268645.2	NHPK02000115.1	Contig	4332	7901	+
PHQ17551.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002268645.2	NHPK02000153.1	Contig	4173	6332	-
PHQ17458.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002268645.2	NHPK02000168.1	Contig	1670	5122	-
PHQ17345.1	Cry1Da1	100	BT_Cry1Da1	GCA_002268645.2	NHPK02000196.1	Contig	726	2944	+
PHQ18226.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002268645.2	NHPK02000099.1	Contig	5371	7272	-
PDY40352.1	Cry5Ba1	99.8	NOV_Cry5Ba1_99.8_PDY40352.1	GCA_002550215.1	NVKR01000002.1	Scaffold	996	4733	+
PDY37670.1	Cry65Aa2	55.6	NOV_Cry65Aa2_55.6_PDY37670.1	GCA_002550215.1	NVKR01000034.1	Scaffold	45538	48720	+
PEA88281.1	Cry19Aa1	29.2	NOV_Cry19Aa1_29.2_PEA88281.1	GCA_002551615.1	NVNL01000033.1	Scaffold	2427	4529	-
PEA91147.1	Cry43Cb1	43.9	NOV_Cry43Cb1_43.9_PEA91147.1	GCA_002551615.1	NVNL01000006.1	Scaffold	32143	34620	-
PEA86378.1	Cry4Cb3	34.4	NOV_Cry4Cb3_34.4_PEA86378.1	GCA_002551615.1	NVNL01000077.1	Scaffold	20390	22393	+
PEE63029.1	Cry32Wa1	39	NOV_Cry32Wa1_39.0_PEE63029.1	GCA_002552905.1	NVKJ01000036.1	Scaffold	42330	44255	+
PEE68563.1	Cry8Ja1	60.3	NOV_Cry8Ja1_60.3_PEE68563.1	GCA_002552915.1	NVKK01000038.1	Scaffold	22170	24146	+
PEE85821.1	Cry32Wa1	39	NOV_Cry32Wa1_39.0_PEE85821.1	GCA_002552985.1	NVKY01000072.1	Scaffold	15591	17516	+
PEK85070.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002555365.1	NUCJ01000100.1	Scaffold	255	2414	+
PEK85073.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002555365.1	NUCJ01000100.1	Scaffold	7634	9535	-
PEK97620.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002555365.1	NUCJ01000004.1	Scaffold	5558	7459	-
PEU83535.1	Cry69Ab1	58	NOV_Cry69Ab1_58.0_PEU83535.1	GCA_002558015.1	NTVJ01000125.1	Scaffold	203	3913	+
PEU81077.1	Cry9Ga1	57.2	NOV_Cry9Ga1_57.2_PEU81077.1	GCA_002558015.1	NTVJ01000148.1	Scaffold	3713	6076	+
PEU80288.1	Cry56Aa4	56.4	NOV_Cry56Aa4_56.4_PEU80288.1	GCA_002558015.1	NTVJ01000156.1	Scaffold	808	2799	-
PEU78339.1	Cry40Da1	66.9	NOV_Cry40Da1_66.9_PEU78339.1	GCA_002558015.1	NTVJ01000175.1	Scaffold	560	2524	+
PEU78325.1	Cry71Aa1	65.9	NOV_Cry71Aa1_65.9_PEU78325.1	GCA_002558015.1	NTVJ01000176.1	Scaffold	84	1844	+
PEU74801.1	Cry70Ba1	97.3	NOV_Cry70Ba1_97.3_PEU74801.1	GCA_002558015.1	NTVJ01000233.1	Scaffold	322	2748	+
PEU91245.1	Cry68Aa1	80.1	NOV_Cry68Aa1_80.1_PEU91245.1	GCA_002558015.1	NTVJ01000032.1	Scaffold	2975	5392	+
PER42111.1	Cry69Ab1	58	NOV_Cry69Ab1_58.0_PER42111.1	GCA_002558525.1	NTYF01000198.1	Scaffold	201	3911	+
PER41598.1	Cry71Aa1	65.9	NOV_Cry71Aa1_65.9_PER41598.1	GCA_002558525.1	NTYF01000206.1	Scaffold	234	1994	+
PER39584.1	Cry9Ga1	57.2	NOV_Cry9Ga1_57.2_PER39584.1	GCA_002558525.1	NTYF01000218.1	Scaffold	208	2571	-
PER38368.1	Cry68Aa1	80.1	NOV_Cry68Aa1_80.1_PER38368.1	GCA_002558525.1	NTYF01000234.1	Scaffold	2899	5316	+
PER37538.1	Cry56Aa4	56.4	NOV_Cry56Aa4_56.4_PER37538.1	GCA_002558525.1	NTYF01000246.1	Scaffold	950	2941	-
PER55269.1	Cry40Da1	66.9	NOV_Cry40Da1_66.9_PER55269.1	GCA_002558525.1	NTYF01000024.1	Scaffold	2384	4348	-
PER34669.1	Cry70Ba1	97.3	NOV_Cry70Ba1_97.3_PER34669.1	GCA_002558525.1	NTYF01000308.1	Scaffold	322	2748	+
PFB88478.1	Cry32Wa1	39.2	NOV_Cry32Wa1_39.2_PFB88478.1	GCA_002559825.1	NTQD01000005.1	Scaffold	28681	30606	+
PFE13212.1	Cry32Ma1	37.1	NOV_Cry32Ma1_37.1_PFE13212.1	GCA_002560645.1	NTRS01000073.1	Contig	28447	30372	+
PFE36768.1	Cry65Aa2	70.8	NOV_Cry65Aa2_70.8_PFE36768.1	GCA_002560695.1	NTRU01000174.1	Scaffold	1943	4447	-
PFE29821.1	Cry5Ba1	99.8	NOV_Cry5Ba1_99.8_PFE29821.1	GCA_002560695.1	NTRU01000302.1	Scaffold	1376	5113	+
PFE45262.1	Cry5Aa1	100	BT_Cry5Aa1	GCA_002560695.1	NTRU01000084.1	Scaffold	629	4786	-
PFA82393.1	Cry1Ib11	99.9	NOV_Cry1Ib11_99.9_PFA82393.1	GCA_002561465.1	NTUS01000221.1	Scaffold	8551	10710	-
PFA97486.1	Cry1Ja1	100	BT_Cry1Ja1	GCA_002561465.1	NTUS01000076.1	Scaffold	22703	26206	+
PEZ39117.1	Cry21Ba1	28.9	NOV_Cry21Ba1_28.9_PEZ39117.1	GCA_002561825.1	NTTO01000047.1	Scaffold	7316	10786	-
PFF41055.1	Cry8Aa1	46.1	NOV_Cry8Aa1_46.1_PFF41055.1	GCA_002563205.1	NTSL01000039.1	Scaffold	18725	20770	-
PFI05053.1	Cry9Ga1	57.2	NOV_Cry9Ga1_57.2_PFI05053.1	GCA_002564505.1	NUUZ01000131.1	Scaffold	208	2571	-
PFI04008.1	Cry71Aa1	65.9	NOV_Cry71Aa1_65.9_PFI04008.1	GCA_002564505.1	NUUZ01000149.1	Scaffold	84	1844	+
PFH99743.1	Cry68Aa1	80.1	NOV_Cry68Aa1_80.1_PFH99743.1	GCA_002564505.1	NUUZ01000211.1	Scaffold	2951	5368	+
PFH99578.1	Cry56Aa4	56.4	NOV_Cry56Aa4_56.4_PFH99578.1	GCA_002564505.1	NUUZ01000218.1	Scaffold	603	2594	+
PFH99374.1	Cry69Ab1	58	NOV_Cry69Ab1_58.0_PFH99374.1	GCA_002564505.1	NUUZ01000224.1	Scaffold	203	3913	+
PFH98146.1	Cry40Da1	66.9	NOV_Cry40Da1_66.9_PFH98146.1	GCA_002564505.1	NUUZ01000256.1	Scaffold	512	2476	+
PFI06834.1	Cry70Ba1	97.3	NOV_Cry70Ba1_97.3_PFI06834.1	GCA_002564505.1	NUUZ01000087.1	Scaffold	834	3260	-
PFJ62899.1	Cry32Ma1	37.1	NOV_Cry32Ma1_37.1_PFJ62899.1	GCA_002565385.1	NUWB01000023.1	Contig	77955	79880	-
PFK99360.1	Cry32Wa1	39.2	NOV_Cry32Wa1_39.2_PFK99360.1	GCA_002566325.1	NUWX01000002.1	Scaffold	44478	46403	-
PFM86094.1	Cry32Wa1	39	NOV_Cry32Wa1_39.0_PFM86094.1	GCA_002566555.1	NUYG01000063.1	Scaffold	25707	27632	-
PFP10217.1	Cry32Wa1	39	NOV_Cry32Wa1_39.0_PFP10217.1	GCA_002566935.1	NUZR01000007.1	Scaffold	37702	39627	-
PFT09171.1	Cry8Aa1	46.1	NOV_Cry8Aa1_46.1_PFT09171.1	GCA_002568285.1	NVCK01000044.1	Scaffold	15485	17530	+
PFV01225.1	Cry32Ma1	37.1	NOV_Cry32Ma1_37.1_PFV01225.1	GCA_002570855.1	NVDM01000021.1	Scaffold	28444	30369	+
PFT97155.1	Cry5Ba1	99.8	NOV_Cry5Ba1_99.8_PFT97155.1	GCA_002571105.1	NVCX01000141.1	Scaffold	458	4195	-
PFU07373.1	Cry65Aa2	70.8	NOV_Cry65Aa2_70.8_PFU07373.1	GCA_002571105.1	NVCX01000059.1	Scaffold	2959	5463	-
PFV85565.1	Cry32Wa1	39.2	NOV_Cry32Wa1_39.2_PFV85565.1	GCA_002571265.1	NVEF01000073.1	Scaffold	3216	5141	-
PFW25264.1	Cry71Aa1	65.9	NOV_Cry71Aa1_65.9_PFW25264.1	GCA_002571305.1	NVEK01000186.1	Scaffold	3448	5208	-
PFW49142.1	Cry9Ga1	58.2	NOV_Cry9Ga1_58.2_PFW49142.1	GCA_002571305.1	NVEK01000018.1	Scaffold	208	2466	-
PFW24146.1	Cry68Aa1	80.1	NOV_Cry68Aa1_80.1_PFW24146.1	GCA_002571305.1	NVEK01000201.1	Scaffold	2966	5383	+
PFW19349.1	Cry69Ab1	58	NOV_Cry69Ab1_58.0_PFW19349.1	GCA_002571305.1	NVEK01000319.1	Scaffold	203	3913	+
PFW18565.1	Cry70Ba1	97.3	NOV_Cry70Ba1_97.3_PFW18565.1	GCA_002571305.1	NVEK01000342.1	Scaffold	834	3260	-
PFW17822.1	Cry40Da1	66.9	NOV_Cry40Da1_66.9_PFW17822.1	GCA_002571305.1	NVEK01000362.1	Scaffold	512	2476	+
PFW20907.1	Cry56Aa4	56.4	NOV_Cry56Aa4_56.4_PFW20907.1	GCA_002571305.1	NVEK01000257.1	Scaffold	808	2799	-
PGE54611.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002572135.1	NVJS01000099.1	Scaffold	181	2082	+
PGE54614.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002572135.1	NVJS01000099.1	Scaffold	7302	9461	-
PGE63619.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002572135.1	NVJS01000005.1	Scaffold	6843	8744	-
PGK06240.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002574115.1	NUFO01000009.1	Scaffold	187	2088	+
PGK06243.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002574115.1	NUFO01000009.1	Scaffold	7308	9467	-
PGK06244.1	Cry1Aa12	100	BT_Cry1Aa12	GCA_002574115.1	NUFO01000009.1	Scaffold	9974	13504	-
PGK06250.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002574115.1	NUFO01000009.1	Scaffold	21349	23250	-
PGH98789.1	Cry1Ba1	99.9	NOV_Cry1Ba1_99.9_PGH98789.1	GCA_002574115.1	NUFO01000053.1	Scaffold	240	3926	-
PGK36565.1	Cry8Aa1	46.1	NOV_Cry8Aa1_46.1_PGK36565.1	GCA_002574265.1	NUFW01000038.1	Scaffold	18705	20750	-
PGL13502.1	Cry5Ba1	99.6	NOV_Cry5Ba1_99.6_PGL13502.1	GCA_002574895.1	NUGJ01000222.1	Scaffold	944	4681	-
PGO36223.1	Cry5Aa1	99.7	NOV_Cry5Aa1_99.7_PGO36223.1	GCA_002576585.1	NUIK01000102.1	Scaffold	1	3948	+
PGO34936.1	Cry5Ba1	99.8	NOV_Cry5Ba1_99.8_PGO34936.1	GCA_002576585.1	NUIK01000111.1	Scaffold	429	4166	-
PGO34728.1	Cry65Aa2	55.6	NOV_Cry65Aa2_55.6_PGO34728.1	GCA_002576585.1	NUIK01000114.1	Scaffold	934	4116	+
PGP47008.1	Cry32Wa1	39	NOV_Cry32Wa1_39.0_PGP47008.1	GCA_002576765.1	NUJG01000096.1	Scaffold	3386	5311	-
PGR92655.1	Cry32Wa1	39.2	NOV_Cry32Wa1_39.2_PGR92655.1	GCA_002577025.1	NUKV01000051.1	Scaffold	26270	28195	+
PGU92045.1	Cry32Wa1	39	NOV_Cry32Wa1_39.0_PGU92045.1	GCA_002578625.1	NUMX01000070.1	Scaffold	5053	6978	-
PHD77627.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002581075.1	NUSR01000157.1	Scaffold	5558	7459	-
PHD85153.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002581075.1	NUSR01000060.1	Scaffold	180	2081	+
PHD85156.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002581075.1	NUSR01000060.1	Scaffold	7301	9460	-
PGY60137.1	Cry32Wa1	39	NOV_Cry32Wa1_39.0_PGY60137.1	GCA_002583285.1	NUPE01000009.1	Scaffold	37726	39651	-
PGW42274.1	Cry14Aa1	44	NOV_Cry14Aa1_44.0_PGW42274.1	GCA_002584205.1	NUNU01000102.1	Scaffold	6688	9180	-
PGW46196.1	Cry14Ab1	42.4	NOV_Cry14Ab1_42.4_PGW46196.1	GCA_002584205.1	NUNU01000061.1	Scaffold	689	3184	-
PGW46198.1	Cry14Aa1	41.1	NOV_Cry14Aa1_41.1_PGW46198.1	GCA_002584205.1	NUNU01000061.1	Scaffold	5185	7842	+
PGY63215.1	Cry21Ba1	28.9	NOV_Cry21Ba1_28.9_PGY63215.1	GCA_002585935.1	NUPB01000012.1	Scaffold	7301	10771	-
PGY64190.1	Cry70Ba1	97.3	NOV_Cry70Ba1_97.3_PGY64190.1	GCA_002586085.1	NUPG01000184.1	Scaffold	834	3260	-
PGY64183.1	Cry68Aa1	80.1	NOV_Cry68Aa1_80.1_PGY64183.1	GCA_002586085.1	NUPG01000186.1	Scaffold	2893	5310	+
PGY64101.1	Cry40Da1	66.9	NOV_Cry40Da1_66.9_PGY64101.1	GCA_002586085.1	NUPG01000191.1	Scaffold	512	2476	+
PGY63227.1	Cry71Aa1	65.9	NOV_Cry71Aa1_65.9_PGY63227.1	GCA_002586085.1	NUPG01000228.1	Scaffold	3086	4846	-
PGY73908.1	Cry69Ab1	58	NOV_Cry69Ab1_58.0_PGY73908.1	GCA_002586085.1	NUPG01000083.1	Scaffold	1281	4991	-
PHG40087.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002589015.1	NUUL01000114.1	Scaffold	5558	7459	-
PHG55433.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002589015.1	NUUL01000006.1	Scaffold	255	2414	+
PHG55436.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002589015.1	NUUL01000006.1	Scaffold	7634	9535	-
PHF50510.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002589045.1	NUTX01000397.1	Scaffold	180	2081	+
PHF50513.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002589045.1	NUTX01000397.1	Scaffold	7301	9460	-
PHF69249.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002589045.1	NUTX01000040.1	Scaffold	10179	12080	+
PNK22955.1	Cry8Db1	51.1	NOV_Cry8Db1_51.1_PNK22955.1	GCA_002893505.1	NHNN01000056.1	Contig	7877	10093	-
PNK22471.1	Cry8Ga2	100	BT_Cry8Ga2	GCA_002893505.1	NHNN01000081.1	Contig	2690	6163	+
PNK25039.1	Cry8Fa1	100	BT_Cry8Fa1	GCA_002893515.1	NHNO01000112.1	Contig	1683	3753	+
PNK32300.1	Cry8Ab1	80	NOV_Cry8Ab1_80.0_PNK32300.1	GCA_002893515.1	NHNO01000062.1	Contig	1441	3657	-
PNK28167.1	Cry8Ea3	100	BT_Cry8Ea3	GCA_002893515.1	NHNO01000078.1	Contig	1	2041	-
PNK28168.1	Cry8Ca1	99.8	NOV_Cry8Ca1_99.8_PNK28168.1	GCA_002893515.1	NHNO01000078.1	Contig	5574	9167	+
PNK22276.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002893525.1	NHNP01000096.1	Contig	261	2162	+
PNK41404.1	Cry1Ka2	100	BT_Cry1Ka2	GCA_002893565.1	NHNR01000128.1	Contig	4692	8258	-
PNK40066.1	Cry1Fb3	99.9	NOV_Cry1Fb3_99.9_PNK40066.1	GCA_002893565.1	NHNR01000183.1	Contig	853	3627	+
PNK40029.1	Cry1Da3	99.9	NOV_Cry1Da3_99.9_PNK40029.1	GCA_002893565.1	NHNR01000189.1	Contig	1	2751	-
PNK40024.1	Cry1Ib11	99.9	NOV_Cry1Ib11_99.9_PNK40024.1	GCA_002893565.1	NHNR01000190.1	Contig	819	2978	-
PNK40012.1	Cry1Ab18	100	BT_Cry1Ab18	GCA_002893565.1	NHNR01000193.1	Contig	1	3099	-
PNK46490.1	Cry1Bb1	99.9	NOV_Cry1Bb1_99.9_PNK46490.1	GCA_002893565.1	NHNR01000027.1	Contig	1	3269	-
PNK46492.1	Cry1Hb1	100	BT_Cry1Hb1	GCA_002893565.1	NHNR01000027.1	Contig	6837	10346	-
PNK42250.1	Cry1Id1	100	BT_Cry1Id1	GCA_002893565.1	NHNR01000094.1	Contig	264	2423	+
PNK42253.1	Cry1Ja2	100	BT_Cry1Ja2	GCA_002893565.1	NHNR01000094.1	Contig	5690	9193	+
PNK42258.1	Cry1Nb1	100	BT_Cry1Nb1	GCA_002893565.1	NHNR01000094.1	Contig	13870	15885	+
PNK47117.1	Cry8Db1	51.1	NOV_Cry8Db1_51.1_PNK47117.1	GCA_002893585.1	NHNS01000066.1	Contig	4969	7185	+
PNK46110.1	Cry8Ga2	100	BT_Cry8Ga2	GCA_002893585.1	NHNS01000079.1	Contig	5990	9463	-
PNK42405.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002893605.1	NHNQ01000127.1	Contig	4332	7901	+
PNK42101.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002893605.1	NHNQ01000136.1	Contig	5808	7709	+
PNK41517.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002893605.1	NHNQ01000159.1	Contig	1804	3963	+
PNK41087.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002893605.1	NHNQ01000187.1	Contig	1670	5122	-
PNK40022.1	Cry1Da1	100	BT_Cry1Da1	GCA_002893605.1	NHNQ01000223.1	Contig	726	2944	+
PQQ47595.1	Cry1Ie5	79.3	NOV_Cry1Ie5_79.3_PQQ47595.1	GCA_002969075.1	PUWY01000071.1	Scaffold	8191	10347	-
PQQ47537.1	Cry73Aa1	40	NOV_Cry73Aa1_40.0_PQQ47537.1	GCA_002969075.1	PUWY01000073.1	Scaffold	943	3645	+
PTN43520.1	Cry1Ac10	100	BT_Cry1Ac10	GCA_003046465.1	PZQR01000102.1	Scaffold	4870	8406	+
RBN53067.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_003312445.1	QNUR01000115.1	Contig	4332	7901	+
RBN52662.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_003312445.1	QNUR01000153.1	Contig	4173	6332	-
RBN52569.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_003312445.1	QNUR01000168.1	Contig	1670	5122	-
RBN52453.1	Cry1Da1	100	BT_Cry1Da1	GCA_003312445.1	QNUR01000196.1	Contig	726	2944	+
RBN53338.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_003312445.1	QNUR01000099.1	Contig	5371	7272	-
AXY11181.1	Cry41Ca1	100	BT_Cry41Ca1	GCA_003546665.1	CP024772.1	Complete Genome	21743	24298	-
AXY11292.1	Cry32Wa1	100	BT_Cry32Wa1	GCA_003546665.1	CP024772.1	Complete Genome	178413	180893	-
AXY11305.1	Cry32Va1	100	BT_Cry32Va1	GCA_003546665.1	CP024772.1	Complete Genome	209902	213678	+
AXY11484.1	Cry32Ma1	57.7	NOV_Cry32Ma1_57.7_AXY11484.1	GCA_003546665.1	CP024774.1	Complete Genome	9923	13702	-
AYF84829.1	Cry8Fa1	100	BT_Cry8Fa1	GCA_003626955.1	CP032609.1	Complete Genome	87617	91141	+
AYF84849.1	Cry8Ea3	100	BT_Cry8Ea3	GCA_003626955.1	CP032609.1	Complete Genome	128811	132305	-
AYF84850.1	Cry8Ca1	99.8	NOV_Cry8Ca1_99.8_AYF84850.1	GCA_003626955.1	CP032609.1	Complete Genome	135838	139431	+
AYF84876.1	Cry8Ab1	80	NOV_Cry8Ab1_80.0_AYF84876.1	GCA_003626955.1	CP032609.1	Complete Genome	188581	190797	+
RNG36219.1	Cry3Aa1	100	BT_Cry3Aa1	GCA_003719805.1	RIBV01000230.1	Contig	5166	7124	-
AZR80780.1	Cry21Ca2	64.6	NOV_Cry21Ca2_64.6_AZR80780.1	GCA_003991175.1	CP021440.1	Complete Genome	262	4140	-
AZR80678.1	Cry5Ba1	27.2	NOV_Cry5Ba1_27.2_AZR80678.1	GCA_003991175.1	CP021438.1	Complete Genome	26455	28500	+
AZR80706.1	Cry21Aa2	99.7	NOV_Cry21Aa2_99.7_AZR80706.1	GCA_003991175.1	CP021438.1	Complete Genome	70800	74303	-
AZR80772.1	Cry21Aa2	44.6	NOV_Cry21Aa2_44.6_AZR80772.1	GCA_003991175.1	CP021439.1	Complete Genome	1170	4577	-
AZR80774.1	Cry21Ca2	65.9	NOV_Cry21Ca2_65.9_AZR80774.1	GCA_003991175.1	CP021439.1	Complete Genome	8550	12239	+
RVU62660.1	Cry12Aa1	100	BT_Cry12Aa1	GCA_004009875.1	LDER01000245.1	Contig	5346	9119	-
RYS59630.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_004167115.1	RBVK01000076.1	Scaffold	12142	14043	+
RYS59633.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_004167115.1	RBVK01000076.1	Scaffold	19263	21422	-
RYS58618.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_004167115.1	RBVK01000083.1	Scaffold	10288	12189	+
QBP15688.1	Cry11Aa1	100	BT_Cry11Aa1	GCA_004194435.2	CP037456.1	Chromosome	19788	21719	+
QBP15695.1	Cry4Ba1	100	BT_Cry4Ba1	GCA_004194435.2	CP037456.1	Chromosome	32596	36006	+
QBP15696.1	Cry10Aa3	100	BT_Cry10Aa3	GCA_004194435.2	CP037456.1	Chromosome	39060	41087	+
QBP15732.1	Cry4Aa2	100	BT_Cry4Aa2	GCA_004194435.2	CP037456.1	Chromosome	92986	96528	-
TBX61382.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_004330415.1	SJQC01000357.1	Contig	465	3917	+
TBX73091.1	Cry1Ab12	100	BT_Cry1Ab12	GCA_004330415.1	SJQC01000185.1	Contig	290	3241	-
TBX72000.1	Cry1Aa11	100	BT_Cry1Aa11	GCA_004330415.1	SJQC01000214.1	Contig	1	2385	+
TBX99229.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_004330415.1	SJQC01000031.1	Contig	955	3114	+
TBX99235.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_004330415.1	SJQC01000031.1	Contig	14867	18436	-
TBX99239.1	Cry1Da1	100	BT_Cry1Da1	GCA_004330415.1	SJQC01000031.1	Contig	21423	24920	-
TBX88898.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_004330415.1	SJQC01000076.1	Contig	5371	7272	-
QBM59570.1	Cry11Aa1	100	BT_Cry11Aa1	GCA_004354265.1	CP037887.1	Chromosome	19788	21719	+
QBM59577.1	Cry4Ba1	100	BT_Cry4Ba1	GCA_004354265.1	CP037887.1	Chromosome	32596	36006	+
QBM59578.1	Cry10Aa3	100	BT_Cry10Aa3	GCA_004354265.1	CP037887.1	Chromosome	39060	41087	+
QBM59613.1	Cry4Aa2	100	BT_Cry4Aa2	GCA_004354265.1	CP037887.1	Chromosome	92985	96527	-
TEA80813.1	Cry5Ba1	48.7	NOV_Cry5Ba1_48.7_TEA80813.1	GCA_004368515.1	JZKB01000011.1	Scaffold	3281	6784	-
